"review_id","place_id","restaurant_name","rating","text","author_name","author_id","author_uri","author_photo_uri","author_is_local_guide","author_review_count","author_photo_count","relative_date","spent_amount","sort_source"
"ChZDSUhNMG9nS0VJQ0FnSURlc01lakZnEAE","0x30e29eb17fe294ef:0x3d35c7c48223a0f4","Queen Sirikit National Institute of Child Health",1,"The so called best child public hospital in Whole Thailand. Ridiculous hospital where the doctors start working at 9am, omg, first time ever seen such a lazy system, lazy governor, lazy hospital and lazy doctors. Absolutely Shocking, With so many people waiting from 5/6am, They should feel ashamed.","Matt Matt","100130807730664300421","https://www.google.com/maps/contrib/100130807730664300421/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocLfwWZXtnSyaMUD6Q3JZoMMavKIpRpgt0X8L4lIFqWJIaagww=w36-h36-p-rp-mo-ba12-br100",1,24,28,"3 years ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnSUN3LV9EQ3F3RRAB","0x30e29eb17fe294ef:0x3d35c7c48223a0f4","Queen Sirikit National Institute of Child Health",3,"Newly development and the services are better than previous. However it's government  facilities, therefore it's not as clean as the hospital supposed to be.","Sarah Watt","107580722430081627299","https://www.google.com/maps/contrib/107580722430081627299/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocIE0NJgmm540uEV1kVTYISfN167E1v8vJIcYE8eNpM6zrcqnQ=w36-h36-p-rp-mo-ba12-br100",1,824,6937,"9 years ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT25wVVpERnNTRzl5Y1hReVRsZHpUV1ozVUZsNFEyYxAB","0x30e29eb17fe294ef:0x3d35c7c48223a0f4","Queen Sirikit National Institute of Child Health",1,"Terrible experience , I will never come back this hospital . My son was in emergency and it took them almost an hour to check him. I was yelled by the nurse and staffs were laughing at us ( as I was keep crying and asking for help). Please just go to private hospital instead of going to this one .","Ashley Chel","116789865939884991256","https://www.google.com/maps/contrib/116789865939884991256/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocIFZoermsfBGt0bq563iYG-ef48ZrOYZDy-YteO-6Y4uuXqMg=w36-h36-p-rp-mo-br100",0,2,0,"a year ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnSUNEd01XczZBRRAB","0x30e29eb17fe294ef:0x3d35c7c48223a0f4","Queen Sirikit National Institute of Child Health",5,"March 20 to 24 have a lifestyle/ fashion / craft show, it great to the international tradings for business !","Virginia Lio","109051206678596572961","https://www.google.com/maps/contrib/109051206678596572961/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjWxQtMgZ4MTWJmqv0id6QNOVpss5NvJyIOD9cI3RY7aRTewdankwA=w36-h36-p-rp-mo-ba12-br100",1,256,5358,"2 years ago","","relevant"
"ChZDSUhNMG9nS0VJQ0FnSUMwcWJxN1pnEAE","0x30e29eb17fe294ef:0x3d35c7c48223a0f4","Queen Sirikit National Institute of Child Health",2,"We arrived here and were promptly seen considering the amount of people here.  We had been referred from another hospital.  My son has an infection in his lungs.  After 3 rounds of nebulizer,  1 suction of phlegm they said they want to admit my son,  the other hospital already recommended that.  Then they said,  there's a 10% chance your son could get measles,  there was a case two weeks ago.  FFS, ate you serious.  Don't go here,  sell a kidney and go private.","Jason Brunt","109269224880352291453","https://www.google.com/maps/contrib/109269224880352291453/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjVoKQcwtHgsGgKSxEGZrMjqs051lcXgQm8tjvWCU5g3zaZvVYwolA=w36-h36-p-rp-mo-ba12-br100",1,9,33,"6 years ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnSURnM1BTWC13RRAB","0x30e29eb17fe294ef:0x3d35c7c48223a0f4","Queen Sirikit National Institute of Child Health",1,"Poor service and bad skill at the orthopedics room 219. Doctors never listen to patients in patience. Very arrogant. And in other rooms, any way, looks not professional for a children's hospital. I will never go again.","Zhuang Ruke","108556056831389737798","https://www.google.com/maps/contrib/108556056831389737798/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjVpnCE3HQj2EPQw5O3M73bguKBztNiUkaxxaigfwgRYgJOyNYyp=w36-h36-p-rp-mo-ba12-br100",1,65,58,"9 years ago","","relevant"
"ChZDSUhNMG9nS0VJQ0FnSUNBNTdUa0RBEAE","0x30e29eb17fe294ef:0x3d35c7c48223a0f4","Queen Sirikit National Institute of Child Health",5,"So good","Vinh Duy","114597197687982345444","https://www.google.com/maps/contrib/114597197687982345444/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocJwhiBtJ3RWC3pHKW11C6RMYjvNuHe-8gyS7twJ_YAplaI4pA=w36-h36-p-rp-mo-ba12-br100",1,67,143,"7 years ago","","relevant"
"ChZDSUhNMG9nS0VJQ0FnSUNydGR5TEt3EAE","0x30e29eb17fe294ef:0x3d35c7c48223a0f4","Queen Sirikit National Institute of Child Health",1,"Very bad services today i was come in This hospital at 21:00 and now time is 02:28 but my queue is not come and no anyone telling me what happened","Mukesh Travels","112841859418205065785","https://www.google.com/maps/contrib/112841859418205065785/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocId2OPLKpFAYUB0nF0Ei4oSJ2baW3_GwRkajhreuyqmCz132nw=w36-h36-p-rp-mo-br100",0,1,0,"a year ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnSURrM1lueTVRRRAB","0x30e29eb17fe294ef:0x3d35c7c48223a0f4","Queen Sirikit National Institute of Child Health",5,"This is a good hospital for children. The special disease can be done here.","Saksit Chenkulprasutr","115515948977006800634","https://www.google.com/maps/contrib/115515948977006800634/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjXEFeEoaGdEIf-Rtfn0lgIOwNxc4me6hJavo9TwvlR544v7WnGOdA=w36-h36-p-rp-mo-ba12-br100",1,50,128,"6 years ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnSUM4MXVXcGl3RRAB","0x30e29eb17fe294ef:0x3d35c7c48223a0f4","Queen Sirikit National Institute of Child Health",5,"Very good health care. Quality medical personnel.","Patrick McCardle","103370160342138212670","https://www.google.com/maps/contrib/103370160342138212670/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjWeCVWK2PLgadqiEvF4Hipqdre3gzO_6vCzgTcdrFndbfQbTWdO=w36-h36-p-rp-mo-ba12-br100",1,47,63,"5 years ago","","relevant"
