"review_id","place_id","restaurant_name","rating","text","author_name","author_id","author_uri","author_photo_uri","author_is_local_guide","author_review_count","author_photo_count","relative_date","spent_amount","sort_source"
"Ci9DQUlRQUNvZENodHljRjlvT2xCMFVtWjNVM2RhUzFsWmFuQk5hSFJMU0ZabVpXYxAB","0x30e29962af3feac1:0x9de7e26a25e1d712","BLS hair center (ศูนย์ปลูกผม บีแอลเอส)",5,"Consulted with Dr. Fon for a hair transplant
she’s amazing. Very knowledgeable and truly understands my concerns. Fluent English with a great accent. I was ready to do it the same day. Affordable pricing, and the clinic is beautiful and spotless.","Ami Agency","113003820213226104735","https://www.google.com/maps/contrib/113003820213226104735/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocLxCtdOGV01bOi5O-z9-V1rjC2ZiRb0AggvmvSJFa4j2RZjdQ=w36-h36-p-rp-mo-br100",0,1,1,"a month ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2pKUE1VMDFNMDFzUW00MFVsTXhlR2REWms5VWVuYxAB","0x30e29962af3feac1:0x9de7e26a25e1d712","BLS hair center (ศูนย์ปลูกผม บีแอลเอส)",5,"Update today face lift and neck lift with Dr.Wi professional doctor of BLS clinic. Seven after the surgery cut stitches finish already. After cut P.nid nurse of BLS wash and drying my hair by shampoo clean and convenient. She's very nice and friendly nurse. P.nid give excellent and good advice on how to care for the surgery wound after surgery finish every process very clear and excellent 👍 my wounds very neat good and  no pain. The results very amazing. Thank you P. Nit for good recommendation about becareful my wounds. She is a friendly nurse at BLS lift up clinic. Staff service and nurse excellent service and very good great advice so much. I like service wounds care by ligh therapy to reduce swelling so much. Clinic is very clean and convenient. Thank so much for good take care from everyone inside clinic and good service mind. Love love and impression.(emoji)(emoji)(emoji)(emoji)(emoji)(emoji)","Patsornkan Supmahachock","116626290897288251031","https://www.google.com/maps/contrib/116626290897288251031/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocKbNIycygisR0vsO2u06xozeJ7aBt_RelEksa9uQXLZusnX6g=w36-h36-p-rp-mo-br100",0,2,0,"5 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT25sV1YyVm1OamRhTTFsTVpFbzJjMHBzY2toYWRIYxAB","0x30e29962af3feac1:0x9de7e26a25e1d712","BLS hair center (ศูนย์ปลูกผม บีแอลเอส)",5,"I had a hair transplant surgery with Dr. Best. She was really knowledgeable and gently while I was on the bed for 11-12 hrs. I could say that she is as the best as her name, not gonna lie ❤️

The time is not flexible due to the clinic pretty busy sometimes! Which is understandable. However, the clinic is typically clean. The service is very valuable, stuff are friendly, nicely, lovely and politely ;D","Thanawat kaewka","100626130745836504055","https://www.google.com/maps/contrib/100626130745836504055/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjVvkZ3j4lWO9VRZi5Qxsfk5j7Jwt4h7qd1uyuFuzpAPHoaCqvc=w36-h36-p-rp-mo-br100",0,3,0,"10 months ago","","relevant"
"ChdDSUhNMG9nS0VMdWl0ZXJWNzdmdnZ3RRAB","0x30e29962af3feac1:0x9de7e26a25e1d712","BLS hair center (ศูนย์ปลูกผม บีแอลเอส)",5,"I had an excellent experience at BLS hair clinic with Dr. Bee and Nurse First. Everything was handled with professionalism and genuine care.

Dr. Bee was very knowledgeable and took the time to explain every step of the process, which made me feel confident and informed. Nurse First was incredibly kind and attentive throughout, always making sure I was comfortable.

The clinic itself is clean, well-organized, and has a relaxing atmosphere. I really appreciated the personal attention and follow-up care—they made the whole experience smooth and stress-free.

Highly recommended if you’re looking for effective, trustworthy hair clinic with a skilled and caring team! I easily look 5 years younger now","lawrence Ang","110047278575504167202","https://www.google.com/maps/contrib/110047278575504167202/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocJX77kP7oJztuHoaa6gaD50LxTPbmExWW4ElOwGVIXw_VtW6g=w36-h36-p-rp-mo-ba12-br100",1,15,7,"a year ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2t4UE9GTmtSV2RXWVZsM09ESkNUbXROUnpOVlVtYxAB","0x30e29962af3feac1:0x9de7e26a25e1d712","BLS hair center (ศูนย์ปลูกผม บีแอลเอส)",5,"I came for a hair transplant and the service and experience was amazing! From pre-care to the operation to post care. I highly recommend Dr Fon and her team if you are thinking about getting hair work done.

7 day update review: The aftercare for 7 days was extremely great and easy. The team at the clinic washed and provided excellent aftercare. The work completed by Dr Fon on my hairline has been looking great so far after 7 days. I am very satisfied with the progress so far. I look forward to the next few months.","Michael Vang","112449977881388118252","https://www.google.com/maps/contrib/112449977881388118252/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjXXFCP-OLCccG3e19sP4_jmvCpPMFz8XfubpFToROMDxRzA3_E=w36-h36-p-rp-mo-br100",0,9,0,"Edited 10 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2xKMWVHWllkMk5xY1hSWWRFcGpiRGwxV0hReFYxRRAB","0x30e29962af3feac1:0x9de7e26a25e1d712","BLS hair center (ศูนย์ปลูกผม บีแอลเอส)",5,"I have visited this center two times with Dr. prai, it is a very clean and cozy clinic. The staff are very friendly and I have seen positive results","Gina","106237920040840206064","https://www.google.com/maps/contrib/106237920040840206064/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjVmZ7AA8OD-gVRww2cpQHtVKkzV9uhNS85p-QhI1pxV7dPe1mGa=w36-h36-p-rp-mo-ba12-br100",1,96,7,"a month ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2xGd00xSlliamgwYTA1R1ZrZzRSVWRoYkVWM09YYxAB","0x30e29962af3feac1:0x9de7e26a25e1d712","BLS hair center (ศูนย์ปลูกผม บีแอลเอส)",5,"I had my hair transplant in BLS medical Center. The doctor and the staff were very friendly. All the steps of the operation were analytically explained to me in advance. During the operation everyone made me feel comfortable. Post operation analytical guidelines were given and meticulous attention was paid by the during  my daily visits in the clinic making it very easy for me.

I highly recommend BLS medical center for such operations.","Chompuu Dantherdsak","108178831269351515431","https://www.google.com/maps/contrib/108178831269351515431/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjXFDzXJ54tcih32mOTq_4a-YVr154OwJHt6kxwIp63Il5F15dK4=w36-h36-p-rp-mo-ba12-br100",1,14,10,"11 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT21OdlVsTTNOR2t3WDNWVWFuTnRUV3BzYTJkQ2QwRRAB","0x30e29962af3feac1:0x9de7e26a25e1d712","BLS hair center (ศูนย์ปลูกผม บีแอลเอส)",5,"I’ve had a 1000 grafts Short hair FUE hair transplant procedure done with Doctor Bee and was thoroughly impressed with the whole process.

From the consultation to the surgery and then aftercare, the team handled the case with care and professionalism. A special word of thanks to Doctor Bee—her calm expertise, technique, and genuine care really set the tone for the entire experience. She was super friendly and would answer any questions with detail, and was adamant that she would handled most of the graft harvesting herself. I felt like I was in the best possible hands, and I’m already thrilled with the early results!!

I highly recommend anyone with any concerns regarding their hair to give this clinic a try and come in for a consultation—you might just find the solution you’ve been hoping for 😊","Pawin Sundarathiti","102349932690878618617","https://www.google.com/maps/contrib/102349932690878618617/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjWeYcjtMuqZk34gm18L2qd-hXm3s91gLXgrBDSj7MQIrezDmE1Z=w36-h36-p-rp-mo-br100",0,4,6,"a year ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT25SemQzaHRaR3RaT1d4TmNFMWlaR2xuTmxReExYYxAB","0x30e29962af3feac1:0x9de7e26a25e1d712","BLS hair center (ศูนย์ปลูกผม บีแอลเอส)",5,"I recently did non shaven FUE with Dr Fon. The overall process was smooth and good. The clinic staff (First) helped me schedule online consultation with Dr Fon to helped me understand the options and procedure and what to do and dont. After that scheduled the surgery. During the surgery day, they explained again everyday and the surgery went well. The day after the surgery, Nid and Chompoo helped me washed my hair everyday and did some treatment. They are very gentle and detail. And all of them are so patient answering all of my questions. The clinic is clean and waiting time is very minimal too. Thank you so much I had a great experience thank you to Dr Fon, First, Nid and Chompoo and the rest of BLS team.","Rica Kartika Handayani","100279928878346622633","https://www.google.com/maps/contrib/100279928878346622633/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjVFrml2uqkT22wrp4cGJqKi3HSRtcsRn1Oy2RJp_mWpLEKWZoQ=w36-h36-p-rp-mo-ba12-br100",1,36,232,"11 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2poVE1XeEtXVGcwU20wNFdVeDBlR1pRVVU0eVVGRRAB","0x30e29962af3feac1:0x9de7e26a25e1d712","BLS hair center (ศูนย์ปลูกผม บีแอลเอส)",5,"Recently had FUE at BLS hair center. Medical team and Dr. Best were amazing throughout the process. Travelling from Australia I had some uncertainty about the procedure in Thailand but now would recommend it to anyone looking for a hair transplant. The Clinic is very clean and follow up post operation care (hair wash and LED therapy) for 7 days is an added bonus that other clinics do not offer. Looking forward to seeing the results in the coming months. Thank you Dr Best and BLS staff.","Ezra howie","101048294723337066735","https://www.google.com/maps/contrib/101048294723337066735/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocLQs_0NC9_0KCb2X9675ZC2nrurfIgJrkeLdx1SvIQhzMpzJA=w36-h36-p-rp-mo-br100",0,3,0,"11 months ago","","relevant"
