"review_id","place_id","restaurant_name","rating","text","author_name","author_id","author_uri","author_photo_uri","author_is_local_guide","author_review_count","author_photo_count","relative_date","spent_amount","sort_source"
"Ci9DQUlRQUNvZENodHljRjlvT2t0MFZGTjBWRGRHYzNVMlUzTk5halpSYTFSQk4yYxAB","0x30e29fac8fbaa90b:0x3abafe072b953806","DR.SUPRANEE CLINIC Thonglor",5,"I truly recommend this clinic. I had such a good experience and the results with ultherapy was even better than I could imagine. I will come back next time I’m visiting Bangkok. 10/10 !!","Maja","112932255110474792258","https://www.google.com/maps/contrib/112932255110474792258/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocKnkY2igfQfiNc-rYLUDFj12NRmsNwxpMIB3hb5CUzIckdNog=w36-h36-p-rp-mo-br100",0,1,0,"4 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2xWaE9UbE1ka3hqUkVwd016bDBNVFZrY214c2IwRRAB","0x30e29fac8fbaa90b:0x3abafe072b953806","DR.SUPRANEE CLINIC Thonglor",5,"I came in asking about a treatment that I had seen online, I was greeted be Dr. Som who took so much time explaining to me the procedure.  I had call several other places whom didn’t seem care about me just wanted my money,

Dr. Som won me over with her patient can caring disposition, I had made up in my mind it didn’t matter how much the price I was getting it done. The price ended up being very affordable!

The caring supportive team that assisted her took excellent care of me, until I walked out of the door,

After the procedure, I noticed the difference, and I look and feel amazing.

I highly recommend Dr. Som and her expertise in this field and the awesome job her and her team did!","Carla Longmire","113438371923406226101","https://www.google.com/maps/contrib/113438371923406226101/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjW_RAotWRNykNAPgDXeJVYT0g7_kISFktDo9m2ETu35Uafm4b8r=w36-h36-p-rp-mo-br100",0,1,0,"6 months ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnSUQtbzZDN2x3RRAB","0x30e29fac8fbaa90b:0x3abafe072b953806","DR.SUPRANEE CLINIC Thonglor",5,"I first visited Dr. Supranee's clinic four years ago and was very impressed with the knowledge, professionalism, and the newest technology.  So, on my second trip to Bangkok I opted for a second treatment and was blessed again as they were ahead of the curve with the latest equipment and technology!  The staff is amazing and the knowledge and service provided is exceptional.  They will answer any question and provide the best solution that fits your needs.  Highly recommended and I will be back again! Thank you!","Austin Party Bus","106379133938369562444","https://www.google.com/maps/contrib/106379133938369562444/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocJwVjqyJGtAewN9-FOlLvIQZgPGIdJfJC5LiqdOAgEzV4IyuQ=w36-h36-p-rp-mo-br100",0,3,0,"3 years ago","","relevant"
"ChZDSUhNMG9nS0VJQ0FnSUNPMEktQlV3EAE","0x30e29fac8fbaa90b:0x3abafe072b953806","DR.SUPRANEE CLINIC Thonglor",5,"Very professional staff that attend to all your needs. The facility is spotless and everything looks new. The equipment is state of the art. People who work here are very attentive and knowledgeable. Highly recommend this clinic.","Dias","109792747170420886902","https://www.google.com/maps/contrib/109792747170420886902/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjW8u4w0waHLdonRg-Ktx4B80kozeXyBEnShSGEE7QTPktR06Bur=w36-h36-p-rp-mo-ba12-br100",1,18,5,"4 years ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnSURaMTRhWXBRRRAB","0x30e29fac8fbaa90b:0x3abafe072b953806","DR.SUPRANEE CLINIC Thonglor",5,"I recommend this clinic. The Dr is very knowledgeable and helpful! I did my Morpheus 8 treatment, very happy with the service.Professional,Very clean, organized and friendly doctors and staff.i did my treatment at the clinic and so happy with the service. I made an appointment for my other treatment !","sep parastoo","117387093258446331748","https://www.google.com/maps/contrib/117387093258446331748/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocLc4SJ84iqIyCIYVOe0Jk5N96qujOxPwF4VDgr945yacaqgOg=w36-h36-p-rp-mo-ba12-br100",1,30,6,"2 years ago","","relevant"
"ChZDSUhNMG9nS0VJQ0FnSUMtcVkza013EAE","0x30e29fac8fbaa90b:0x3abafe072b953806","DR.SUPRANEE CLINIC Thonglor",5,"They have all the machines you would need here and in the latest models!

The clinic, the staff medical gears, and their process are super hygienic.

The doctor really took time to listen and answered all your questions. Thank you 😊","Ploy 2012","101215128968017337817","https://www.google.com/maps/contrib/101215128968017337817/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocKn2w2X2SBmPO6LHxWbptuw6geL_kOqm56M_WwaDER1WPcQRg=w36-h36-p-rp-mo-br100",0,2,0,"3 years ago","","relevant"
"ChZDSUhNMG9nS0VJQ0FnSUQyMll5S1NBEAE","0x30e29fac8fbaa90b:0x3abafe072b953806","DR.SUPRANEE CLINIC Thonglor",5,"good service with lovely stuff , private place also
clean  , the doctor is professional nice and a lots the detailed i ever have ,,,,","Sirirak Hengying","111115775309250970125","https://www.google.com/maps/contrib/111115775309250970125/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocLKzEfwDHwJz-AH41KEhcyb7ruO9bJBrUhslLJDJ6yh5K6e9Q=w36-h36-p-rp-mo-br100",0,1,0,"4 years ago","","relevant"
"ChZDSUhNMG9nS0VJQ0FnTURndFppVEh3EAE","0x30e29fac8fbaa90b:0x3abafe072b953806","DR.SUPRANEE CLINIC Thonglor",5,"Been going to dr.s for few years now. Loving the result every single time","MOSSSTER","109824451043502600748","https://www.google.com/maps/contrib/109824451043502600748/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjWOzhjM9aBMo_D-GxXZgf-WEs3I7TR_ahyltq-pBHvGgfVCoaY=w36-h36-p-rp-mo-ba12-br100",1,19,35,"a year ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT21WbVQzZDVhRW8yTkdWd2FHTXlYMTl3VTE5S1pXYxAB","0x30e29fac8fbaa90b:0x3abafe072b953806","DR.SUPRANEE CLINIC Thonglor",5,"Good result good service","Ying Jeeralak","104865060345583214031","https://www.google.com/maps/contrib/104865060345583214031/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjVTvhF6w5T2jg_yS-YGxD63gj7tLTECOVeCLK712HAL8L9_HaYP5Q=w36-h36-p-rp-mo-br100",0,4,2,"6 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2paU2JGaFpNMHR2VEc1bWIxQmxTMUpvYkV4VFJrRRAB","0x30e29fac8fbaa90b:0x3abafe072b953806","DR.SUPRANEE CLINIC Thonglor",5,"Excellent service and staff","Guy","108374171809822236157","https://www.google.com/maps/contrib/108374171809822236157/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocKOq4BswrE3iODSMhwumUGCG1wJdctMybLnUQp1aFNJCObTLg=w36-h36-p-rp-mo-ba12-br100",1,30,3,"7 months ago","","relevant"
