"review_id","place_id","restaurant_name","rating","text","author_name","author_id","author_uri","author_photo_uri","author_is_local_guide","author_review_count","author_photo_count","relative_date","spent_amount","sort_source"
"Ci9DQUlRQUNvZENodHljRjlvT25BM05tTmFlSGhwV0hCQlVHcEtlVlJIUjBWR1JrRRAB","0x30e298ea61fba079:0x508db7419ac2acd9","Charoennakhon Dental Clinic 1",5,"The most gentle teeth scaling and polishing visit I’ve ever experienced, thanks to Dr. Prang and her team. Professional and friendly staff. Highly recommended!","Sarah","110274722452577905696","https://www.google.com/maps/contrib/110274722452577905696/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjUylLf-yjDx1xOND4ipbD_kkB6JU2XuMyWjk-9hT-M6okm9RmU=w36-h36-p-rp-mo-ba12-br100",1,103,559,"3 months ago","","relevant"
"ChZDSUhNMG9nS0VJQ0FnTURnOEw2Y0RnEAE","0x30e298ea61fba079:0x508db7419ac2acd9","Charoennakhon Dental Clinic 1",5,"Clean and Efficient. I had my dental appointment with Dr. Manop. He is very gentle and gives good advice. My kids also come to check their teeth with him.","Kannika Gulati","112115992911764970907","https://www.google.com/maps/contrib/112115992911764970907/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocLyTAd-63g5no3PLZgwe7hVarVzzZeor7Kau0LQnPjBAItITA=w36-h36-p-rp-mo-ba12-br100",1,25,32,"a year ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2xOVFgxUnpkMVZETVdoNlFrNHdMVXc0U3pOWGJtYxAB","0x30e298ea61fba079:0x508db7419ac2acd9","Charoennakhon Dental Clinic 1",5,"Doctor Manop is one of the best dentists in Bangkok - we did implants together and all went smoothly - fluent speaking English and he explained all the process step by step - felt very comfortable- He is using implants from USA very good quality titanium - recommended to everyone","Georgios Kanaris","107311123014323695139","https://www.google.com/maps/contrib/107311123014323695139/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjU1rfAz28N6e-0xIIKkhnePKCPVr7E1t1QfOVcFvAWuD7ZLJMw=w36-h36-p-rp-mo-ba12-br100",1,14,13,"4 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2pCRFNtVjRUbGRNVjJwRlYzQklkQzFqU1dWeWNWRRAB","0x30e298ea61fba079:0x508db7419ac2acd9","Charoennakhon Dental Clinic 1",5,"First of all, I do not like going to the dentist at all.
I went to Dr. Prang today and I must say it was a delightful experience.
Dr. Prang puts you at ease from the start, her professionalism is very impressive great dentist!!
If it was possible I would leave her 6 stars!
-Jesse/Alin","Alin Krisak","113065650787534419355","https://www.google.com/maps/contrib/113065650787534419355/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocLqTgDr5-tLUSv54FKglq0_uGjHlPRhiyZ6aedryrer4Zjp1g=w36-h36-p-rp-mo-br100",0,1,0,"5 months ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnTUNReExXZzV3RRAB","0x30e298ea61fba079:0x508db7419ac2acd9","Charoennakhon Dental Clinic 1",5,"It's really clean and tidy, the service is also pretty good. The doctor is also really kind and nice. I love it :D","Urawee Kornvorapat","117511004497258863803","https://www.google.com/maps/contrib/117511004497258863803/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocJMdV5Sdu8aK3FfBe9N3Q2yI-jLzoyfBu4witlr5PdY8gKzHqE=w36-h36-p-rp-mo-br100",0,1,5,"a year ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2kxNGFsUmlZbkJmY2tGSFVVdEVaMFkxVlhjelprRRAB","0x30e298ea61fba079:0x508db7419ac2acd9","Charoennakhon Dental Clinic 1",5,"Very good service
Very good quality
The best I’ve got in a while","maimai 09","115044313880577789893","https://www.google.com/maps/contrib/115044313880577789893/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocJMki5P5cA9WWMYXnRdzAgQMCDzYilRPL2ThNfqu3J-3hw-Qg=w36-h36-p-rp-mo-br100",0,6,0,"4 months ago","","relevant"
"ChZDSUhNMG9nS0VOanl4LXVlX3NyS1Z3EAE","0x30e298ea61fba079:0x508db7419ac2acd9","Charoennakhon Dental Clinic 1",5,"Dr.Manop treated my gums quickly and effectively. The staffs at the clinic were also friendly and welcoming. I had a comfortable visit both times. If you’re looking for professional treatment or any oral care, I highly recommend.","Premikah Mettapharuay","110343425033012856400","https://www.google.com/maps/contrib/110343425033012856400/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjUCG3242M327FkC--WpRbwqkmupI_oxklvW6gH_ZpW6BEjFNe521w=w36-h36-p-rp-mo-br100",0,2,1,"a year ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnTUNRMHNycGd3RRAB","0x30e298ea61fba079:0x508db7419ac2acd9","Charoennakhon Dental Clinic 1",5,"Dr. Prang is very friendly and lively. She worked thoroughly while scaling and also helped fix the filling. She also explained how to take of the teeth very Clearly","Kawee P.","108260299320767040278","https://www.google.com/maps/contrib/108260299320767040278/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocJFAI-43VdK9lMl92WELGBP87Rn1xJk-7bwcp78lSnZURFUWe8=w36-h36-p-rp-mo-ba12-br100",1,15,26,"a year ago","","relevant"
"ChZDSUhNMG9nS0VJQ0FnSUQzZzRTVVlREAE","0x30e298ea61fba079:0x508db7419ac2acd9","Charoennakhon Dental Clinic 1",5,"I am very happy with the result. I got the Straumann implant by Dr.Prang graduated from Boston USA. Very professional and knowledgeable

Super smart and friendly doctor

100% guarantee the quality of dental treatment here with their unbeatable dentists","Jirat A.","115694122278321759048","https://www.google.com/maps/contrib/115694122278321759048/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocKvwZZ8DuQCw44D59OHwW_XX_QdaytPNZNAXhnHUFFJ_tLWtw=w36-h36-p-rp-mo-br100",0,2,3,"a year ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnTURnOF9LcDBBRRAB","0x30e298ea61fba079:0x508db7419ac2acd9","Charoennakhon Dental Clinic 1",5,"My family has been seeing Dr. Manop consistently. He is highly knowledgeable in health and exceptionally skilled in handling cases. I highly recommend this doctor. 😁👍 …","Nuttawoot Chalermwit","110542299109240321974","https://www.google.com/maps/contrib/110542299109240321974/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocJ6YdCC0dedV0Q9BTMtlRjhCYFR_swQtgYWyQm_GK_SSqR2yA=w36-h36-p-rp-mo-br100",0,1,0,"a year ago","","relevant"
