"review_id","place_id","restaurant_name","rating","text","author_name","author_id","author_uri","author_photo_uri","author_is_local_guide","author_review_count","author_photo_count","relative_date","spent_amount","sort_source"
"Ci9DQUlRQUNvZENodHljRjlvT2tGdFdtWXlPSEYzWm1ocmNsaHRVbkJSTUdsb1NGRRAB","0x30e29e18b511cfa1:0x6f62dd8822ed89fe","Bedent Dental Clinic",5,"","Pichanpong Ampanyuth","114880244564053039653","https://www.google.com/maps/contrib/114880244564053039653/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocISKjwP-DW_15tFMtxidvpyCulhL15wUEZKBAeuHR-qHf8jMQ=w36-h36-p-rp-mo-br100",0,0,0,"3 weeks ago","","newest"
"Ci9DQUlRQUNvZENodHljRjlvT20xNGRFRTNRblZuVDJnelF6QXRVV3hsZVdsZlFrRRAB","0x30e29e18b511cfa1:0x6f62dd8822ed89fe","Bedent Dental Clinic",5,"One of the best dental clinics in Bangkok with reasonable prices and a full range of services.
They might not give u everything u want but they’ll always provide the best solution for ur case. Whether u’re a local or a foreigner, they’ll make sure u get the best care for ur teeth. 🦷 😄🙏🥰","Apirat Rattanamaneepan","100642615329020571216","https://www.google.com/maps/contrib/100642615329020571216/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjXU639LzRFoCBfVLNAQjbkHAvfhkjhBZN7b4OEg9k42v4i6hiwh=w36-h36-p-rp-mo-br100",0,4,6,"3 months ago","","newest"
"Ci9DQUlRQUNvZENodHljRjlvT25CUlR6WmpSR04zU0V4YVZFNXpWM1I1Ym1OWlEwRRAB","0x30e29e18b511cfa1:0x6f62dd8822ed89fe","Bedent Dental Clinic",5,"The staff and doctors were lovely, attentive, and provided excellent advice.","Chatchai Ampamas","111690869320488748318","https://www.google.com/maps/contrib/111690869320488748318/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocIxN9UDGwGt7rRM9d_fDWT3C7c3KeGlK9q5IQlNVgLwohl-7A=w36-h36-p-rp-mo-ba12-br100",1,13,20,"6 months ago","","newest"
"Ci9DQUlRQUNvZENodHljRjlvT25Cck5qUm5hMUZJVFZCQlVHUkVZMlJuTm1Rd1dsRRAB","0x30e29e18b511cfa1:0x6f62dd8822ed89fe","Bedent Dental Clinic",5,"Today I took my daughter to get a front tooth filling and molar extraction.
The plump, bespectacled female doctor was so impressed. I'd love to know her name because she's so good! She's so gentle, it's so nice and painless. She gives great advice, too. Both the doctor and the assistants are lovely, kind, and friendly, so I didn't feel scared at all.
I highly recommend her. She's my regular doctor, and I always tell her when people ask.","พิชญ์สินี วรรณสืบเชื้อ","114413650902777612032","https://www.google.com/maps/contrib/114413650902777612032/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocKVUv8n_7B4UbGiXDmTHsLOn2_8cmuATBEdoDP9XkJcTqKA=w36-h36-p-rp-mo-br100",0,1,0,"7 months ago","","newest"
"Ci9DQUlRQUNvZENodHljRjlvT2tWNVJGUnRWWGhPVEY4MFdVb3liVGxoTkZWeE1GRRAB","0x30e29e18b511cfa1:0x6f62dd8822ed89fe","Bedent Dental Clinic",5,"I've been looking for retainers in many places and finally found this place. They have many styles to choose from, the colors are great and the quality is excellent.","นัชชา ดามา","108217777268531267551","https://www.google.com/maps/contrib/108217777268531267551/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjXsO8YLJRx5yGjOndomVOMScwf8S_zPrvDHArk1cURCvq80ZimFoQ=w36-h36-p-rp-mo-br100",0,2,2,"9 months ago","","newest"
"Ci9DQUlRQUNvZENodHljRjlvT21WS2IzaEhOazlMUVVGVVprMVRTV00zZWtGNmFIYxAB","0x30e29e18b511cfa1:0x6f62dd8822ed89fe","Bedent Dental Clinic",5,"I'm already going to the family clinic. The doctor and assistants are kind, and the doctor is gentle; it doesn't hurt much. They also accept social security here.","Extaexta","106605773009368565891","https://www.google.com/maps/contrib/106605773009368565891/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocLcodLu2hKgx0mBHdW_VTqsR-O-bXYUFqDe7UsnBruudpklmw=w36-h36-p-rp-mo-br100",0,1,0,"9 months ago","","newest"
"Ci9DQUlRQUNvZENodHljRjlvT205QldFbGlaWGRmWkZKZmJFNVJaMWhuUjNSTFJuYxAB","0x30e29e18b511cfa1:0x6f62dd8822ed89fe","Bedent Dental Clinic",5,"The teeth cleaning was done with a very gentle touch; it wasn't as painful as I expected and didn't take long. I could feel the cleanliness immediately afterward, and there was minimal sensitivity. The staff were all very polite and gave easy-to-understand instructions on post-treatment dental care. The clinic was clean, and the equipment looked new and modern, making me feel confident.","Bhornchai K.","109993693780259713089","https://www.google.com/maps/contrib/109993693780259713089/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjVzIioDMb1I24mbW8R6fhvLqPagwaN-7i7n7Ic26BXhAIDAJ31M=w36-h36-p-rp-mo-br100",0,1,5,"9 months ago","","newest"
"Ci9DQUlRQUNvZENodHljRjlvT2tOTVZGUkZjMnRLZVhSVFZqZGlkR2xvV0hrMVluYxAB","0x30e29e18b511cfa1:0x6f62dd8822ed89fe","Bedent Dental Clinic",5,"It was a great root canal treatment experience. The service was excellent, with helpful advice from both the dentist and the assistant. They also offered patients options for the final root canal treatment materials. This clinic also …","Lapin Rx21 (top)","116491214077077111102","https://www.google.com/maps/contrib/116491214077077111102/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjVBfbEsOFMdSJylQA-BN9I0tHnLCqSK2C0NrIwVBKUUOVLxmMxr=w36-h36-p-rp-mo-br100",0,2,18,"9 months ago","","newest"
"Ci9DQUlRQUNvZENodHljRjlvT25oSFJTMWhWa0pmY2sxUGMwUlRObUYyVlVkTk0xRRAB","0x30e29e18b511cfa1:0x6f62dd8822ed89fe","Bedent Dental Clinic",5,"I went to have my wisdom teeth removed at the clinic. The service was excellent. Free x-rays revealed that the wisdom teeth were leaning against my permanent molar, causing decay and cracking. The only way to remove them was to have them removed. The dentist had a very gentle touch. After the surgery, they looked at the remaining tooth fragments. Seven sections had to be removed, but I didn't feel any pain or discomfort while doing it. I highly recommend using their services.","Deamon Meow","117672560775815314610","https://www.google.com/maps/contrib/117672560775815314610/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjUmN2PwuPDPmmZN8ZArKtKHwvo_3k7FJxSRL8n_7oEWp306t2u4=w36-h36-p-rp-mo-br100",0,7,7,"9 months ago","","newest"
"Ci9DQUlRQUNvZENodHljRjlvT2s1TGJsOUdiRm81WDFGT1ozQnpiMmxtVTBKQ2QzYxAB","0x30e29e18b511cfa1:0x6f62dd8822ed89fe","Bedent Dental Clinic",5,"The dentist was very gentle, kind, and patient. I had a filling done there and it didn't hurt at all.","mouse love rice","114423615259796525919","https://www.google.com/maps/contrib/114423615259796525919/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjUPx7Dm6XXO_oy2osg51AzbgH65UQxUjCmTv_qL6Hkogc1LIMue=w36-h36-p-rp-mo-br100",0,2,0,"9 months ago","","newest"
