"review_id","place_id","restaurant_name","rating","text","author_name","author_id","author_uri","author_photo_uri","author_is_local_guide","author_review_count","author_photo_count","relative_date","spent_amount","sort_source"
"Ci9DQUlRQUNvZENodHljRjlvT2xGdlNVWlZVVWhpT0VFeWRXWTNNamRJWjI5RFEzYxAB","0x30e29f0036d696d5:0x1526128f060e08d1","Evercare Dental Clinic - คลินิกทันตกรรมเอเวอร์แคร์เดนทัล",5,"The clinic is newly opened, and everything feels modern, well-organized, and exceptionally clean. The facilities are spotless, and the overall atmosphere is comfortable and welcoming, which helped me feel relaxed from the moment I arrived.

The staff were very friendly, professional, and attentive throughout my visit. They took the time to explain the process clearly and made sure I was comfortable. The dentist was gentle, patient, and skilled, making the treatment much easier than I expected. If you’re someone who feels nervous about dental appointments, you’ll appreciate how careful and light-handed the doctor is.

Another big advantage is the convenient location in Sindhorn Building. There is ample parking available, making it easy to visit even during busy hours. The area also has plenty of restaurants and cafés nearby, so family members or companions can comfortably wait while you are having your appointment. Free Wi-Fi is also provided, which is a nice touch for anyone needing to work or stay connected while waiting.

Overall, Evercare Dental offers excellent service, a clean and modern environment, convenient facilities, and a great patient experience. I would highly recommend it to anyone looking for a quality dental clinic in Bangkok. Definitely a place I will return to for future dental care.","JaN SaBaLahey","107514624020283311355","https://www.google.com/maps/contrib/107514624020283311355/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjUsYPav2-Tp7RDPzm1K72DdnJs2wKeAViPw9RkvtGYyemPuLCcw=w36-h36-p-rp-mo-ba12-br100",1,125,1321,"2 weeks ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT25aUmRGSmlaVVZKVjFwSVVIUlVlWFJ1YzNKU1ZsRRAB","0x30e29f0036d696d5:0x1526128f060e08d1","Evercare Dental Clinic - คลินิกทันตกรรมเอเวอร์แคร์เดนทัล",5,"Visited the clinic for simple scaling and cleaning. Very friendly and hospitable front desk. The doc was very kind, knowledgeable and fantastic.

Overall great experience","Dexter Cornel","116629007422310450026","https://www.google.com/maps/contrib/116629007422310450026/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocJTZvmTYTvN3Q5HuZkOQpK-HvYbEegDfhwXvuPyis7Iu3X7BQ=w36-h36-p-rp-mo-br100",0,7,0,"2 weeks ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT25WNE5rVkJSMDlFY1dkbWRtTXljR1J6UVZsb1UzYxAB","0x30e29f0036d696d5:0x1526128f060e08d1","Evercare Dental Clinic - คลินิกทันตกรรมเอเวอร์แคร์เดนทัล",5,"Very impressed with the service and professionalism here. Dr. Panpan is very skilled, gentle, and attentive.

The clinic is clean, the staff are friendly, and the overall experience was excellent!","Kanokphol Pansailom","115927670241370168662","https://www.google.com/maps/contrib/115927670241370168662/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjXCWQGsq183Yv8YV0kJaOstbm7YmeeiEZqDnnnX3Jka1zjM-8MH=w36-h36-p-rp-mo-br100",0,4,5,"a month ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2xFNGNWRmhTMWRrU1MwNFEzQjRXVWx5ZHpoRVEwRRAB","0x30e29f0036d696d5:0x1526128f060e08d1","Evercare Dental Clinic - คลินิกทันตกรรมเอเวอร์แคร์เดนทัล",5,"Evercare Dental Service at the Sindhorn office is highly recommended. We reside in the Muniq condominium on Tonson Road. Upon arrival, we were warmly welcomed and promptly scheduled an appointment for a dental cleaning the following day. The staff and our dentist were exceptional. Their services were top-notch, and they were friendly, knowledgeable, and attentive throughout the process. We highly recommend this place to anyone seeking high-quality dental work and exceptional service.","Paul Itti","112209710814318378597","https://www.google.com/maps/contrib/112209710814318378597/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjUdOlo7AySC53eYn8iZlbPiIMO15f0dJHy9ce_O_MrRGsuHCJab=w36-h36-p-rp-mo-br100",0,8,11,"a month ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2xKcFZrSTNPSFJzYkhkUmJ6Tm5iVGRDTjJ0MFYwRRAB","0x30e29f0036d696d5:0x1526128f060e08d1","Evercare Dental Clinic - คลินิกทันตกรรมเอเวอร์แคร์เดนทัล",5,"Highly recommend this clinic for anyone looking for a home-like service!","nutchaya ahnonkitpanit","102525702645969438837","https://www.google.com/maps/contrib/102525702645969438837/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocIIQElbJ2BKxSgK9JIzBEvNMQ_VOCNuy3XfXU1aHNSpwq_DBw=w36-h36-p-rp-mo-br100",0,7,0,"2 weeks ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2kxSmVVc3hiR3BUYTNweGRsWnZhVFZLVXpVeGFVRRAB","0x30e29f0036d696d5:0x1526128f060e08d1","Evercare Dental Clinic - คลินิกทันตกรรมเอเวอร์แคร์เดนทัล",5,"very professional! Highly recommend","Gem Sakulbumrungsil","113392109597721705749","https://www.google.com/maps/contrib/113392109597721705749/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocLMAILM2B4PnNqUVqDsng6EJZay5F08WtE3I_2t43h6v6DaeA=w36-h36-p-rp-mo-br100",0,8,2,"a month ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2xCRE5XcExaak5VWVcxMlUwbDVSRVUzV1VZNVpIYxAB","0x30e29f0036d696d5:0x1526128f060e08d1","Evercare Dental Clinic - คลินิกทันตกรรมเอเวอร์แคร์เดนทัล",5,"Clean very professional clinic.","Ignie Information","103043664916099640702","https://www.google.com/maps/contrib/103043664916099640702/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjVjQjhvVUM30ceU3RcF_W4aZrPfZBx7ajOCaKHgsdbakv8kYW0=w36-h36-p-rp-mo-br100",0,1,0,"a month ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2xCSVZsaFdRVUZWTUcxMWRUTjJhMDl6WVZJd2RFRRAB","0x30e29f0036d696d5:0x1526128f060e08d1","Evercare Dental Clinic - คลินิกทันตกรรมเอเวอร์แคร์เดนทัล",5,"Good place
Nice doctor
Beautiful services","Duangkaew Chaisurivirat","106649529591954717708","https://www.google.com/maps/contrib/106649529591954717708/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocK_yNKDjSzOl3ghz5jSwmaNwp6nCaPqcQqGod_VkywjtmX71g=w36-h36-p-rp-mo-br100",0,7,5,"a day ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2toVGNqTm9iblpwU3pBd01XdGFRazk0TlZVM1dFRRAB","0x30e29f0036d696d5:0x1526128f060e08d1","Evercare Dental Clinic - คลินิกทันตกรรมเอเวอร์แคร์เดนทัล",5,"Good","The Privé Passage","112101304189296687151","https://www.google.com/maps/contrib/112101304189296687151/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjVOGmeY3T9hnkgSJIRZ8ds8FiGBf71Wti1_9VFj1t7AqfrJ-Yk=w36-h36-p-rp-mo-br100",0,1,0,"3 days ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2xwRFduSTVkbmxYT0c5TFNtbFpUR2wzTTBsT04yYxAB","0x30e29f0036d696d5:0x1526128f060e08d1","Evercare Dental Clinic - คลินิกทันตกรรมเอเวอร์แคร์เดนทัล",5,"I had an amazing experience at Evercare Dental. I got a cleaning and whitening treatment done. The space was clean, calm, and comfortable.

My teeth felt and looked amazing after my appointment! I definitely recommend this dental office to anyone looking for one ✨😁","Lili Arshell","106789773536492775582","https://www.google.com/maps/contrib/106789773536492775582/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjVto90cddknEHlw-PWRS7EKn4MfKQdNB0QhykV0uM1ed1Wgyus=w36-h36-p-rp-mo-br100",0,4,5,"a week ago","","relevant"
