"review_id","place_id","restaurant_name","rating","text","author_name","author_id","author_uri","author_photo_uri","author_is_local_guide","author_review_count","author_photo_count","relative_date","spent_amount","sort_source"
"ChdDSUhNMG9nS0VJQ0FnSURIenFyNnhBRRAB","0x311d7fb125c17687:0xd5f461d5b8404ece","Dental One Clinic Klong 3 เด็นทัลวัน คลินิกทันตกรรม คลอง3 ทำฟัน จัดฟัน รักษารากฟัน วีเนียร์ รากฟันเทียม ฟันปลอม",1,"I don't think the dentist who worked my case was ethical as a medical professional. I was not even given an x-ray for a toothache, which was the main issue I went to see them, said it during the phone reservation, said it again at the reception, and again in the operation room. They told me to leave the chair after the teeth cleaning was done, and told me to go somewhere else for a toothache. I asked about my toothache again at the counter when I was just simply given the bill. I was told to come back other days if I was still in pain while I was actually in pain right then and there at the clinic. It was clearly just a cash-grab. Not recommended.","Phanchita S.","108870996756501751069","https://www.google.com/maps/contrib/108870996756501751069/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocL-ANJ9ws4b9nX40kzfz5EelreOZIxWdSyvw8tJoH4lmq1qAA=w36-h36-p-rp-mo-br100",0,3,0,"a year ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT21WclpsTklNVGRxZFRneGNXNXRRa3hFVDNSSlVrRRAB","0x311d7fb125c17687:0xd5f461d5b8404ece","Dental One Clinic Klong 3 เด็นทัลวัน คลินิกทันตกรรม คลอง3 ทำฟัน จัดฟัน รักษารากฟัน วีเนียร์ รากฟันเทียม ฟันปลอม",5,"Kind service, nice place.","PANIDA KRUTCHAIYANT","111788730660172420389","https://www.google.com/maps/contrib/111788730660172420389/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocJNpMQzEjV0lGD3pSqSMX8TW8BA-QzGrgwmXLIdNJB-iRkPyg=w36-h36-p-rp-mo-br100",0,4,0,"10 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT21KVmNYaExOblJaWWs5MWFFZGlSSFZXUVZOcFZuYxAB","0x311d7fb125c17687:0xd5f461d5b8404ece","Dental One Clinic Klong 3 เด็นทัลวัน คลินิกทันตกรรม คลอง3 ทำฟัน จัดฟัน รักษารากฟัน วีเนียร์ รากฟันเทียม ฟันปลอม",5,"Good service","เพชรตะวัน จินดา","104441340426319350913","https://www.google.com/maps/contrib/104441340426319350913/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjWBDw30mon--pTtmxxEZAuOJbTy0h2RocmZOFnn1FhPghTOrtlB=w36-h36-p-rp-mo-br100",0,2,1,"11 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2xoa1gwVmpNWGx1UkRNdGN6ZElOMnBQU2pSTE1GRRAB","0x311d7fb125c17687:0xd5f461d5b8404ece","Dental One Clinic Klong 3 เด็นทัลวัน คลินิกทันตกรรม คลอง3 ทำฟัน จัดฟัน รักษารากฟัน วีเนียร์ รากฟันเทียม ฟันปลอม",5,"Good","Coco Monkey Future Park Rangsit","100696869273706533132","https://www.google.com/maps/contrib/100696869273706533132/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocKYi8iGAIqgBq1NsOa3R_85eNJj1cBHGXfSNZUSjGBgpGR9jA=w36-h36-p-rp-mo-br100",0,1,0,"10 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2tJd2NHdFRlblZqVXpkNE1uQjBTeTF0WjJ4MVpVRRAB","0x311d7fb125c17687:0xd5f461d5b8404ece","Dental One Clinic Klong 3 เด็นทัลวัน คลินิกทันตกรรม คลอง3 ทำฟัน จัดฟัน รักษารากฟัน วีเนียร์ รากฟันเทียม ฟันปลอม",5,"Good service !","Paiboon Yaiim","106883645571286943673","https://www.google.com/maps/contrib/106883645571286943673/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjVwwt-LKqVX2IHSldbnIBTKeq9ObcRSuMqqa5tAWW8Wry8SbLud=w36-h36-p-rp-mo-br100",0,1,0,"a year ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnSUNUbk5XaDFRRRAB","0x311d7fb125c17687:0xd5f461d5b8404ece","Dental One Clinic Klong 3 เด็นทัลวัน คลินิกทันตกรรม คลอง3 ทำฟัน จัดฟัน รักษารากฟัน วีเนียร์ รากฟันเทียม ฟันปลอม",5,"Dee","wat watana","100708398032190866467","https://www.google.com/maps/contrib/100708398032190866467/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjXQgs_yNYERdzuFLIHfQ46suTQgoRkrQJXisemp5KSD1JA6804s=w36-h36-p-rp-mo-br100",0,2,21,"2 years ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2swM1ozaEtja000ZWpNMmMzUjRORlIwY0VNMlpXYxAB","0x311d7fb125c17687:0xd5f461d5b8404ece","Dental One Clinic Klong 3 เด็นทัลวัน คลินิกทันตกรรม คลอง3 ทำฟัน จัดฟัน รักษารากฟัน วีเนียร์ รากฟันเทียม ฟันปลอม",5,"The doctor was very nice and did a great job. He was very friendly and easy to talk to. This was my first time at this clinic, and it was excellent. I highly recommend it! 👍🏻❤️‍🩹 …","Phachara Kaewvee","104322527072306008389","https://www.google.com/maps/contrib/104322527072306008389/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjVQxvyRdnyUIU4RkWFP7jjMTN_1Ddeyv01L-P4zMYnReOpQfg=w36-h36-p-rp-mo-br100",0,1,1,"10 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2xwNU5uWnhhM2w0YlhGblNUVndTbUZ4U3podFdGRRAB","0x311d7fb125c17687:0xd5f461d5b8404ece","Dental One Clinic Klong 3 เด็นทัลวัน คลินิกทันตกรรม คลอง3 ทำฟัน จัดฟัน รักษารากฟัน วีเนียร์ รากฟันเทียม ฟันปลอม",5,"The staff provided excellent service, and the orthodontist was very lovely and provided great service. I personally have been a loyal customer of this clinic.","Yumi Kokoro","106836021613546339451","https://www.google.com/maps/contrib/106836021613546339451/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocILWhkGVRC8e4GDByy19nnYIlbQ7q9vt0bNxpXnwwsy2tguSA=w36-h36-p-rp-mo-br100",0,2,1,"10 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT25KelV6RTBOMWRzYlZsalZEZFpRVjk1Y1dKNldrRRAB","0x311d7fb125c17687:0xd5f461d5b8404ece","Dental One Clinic Klong 3 เด็นทัลวัน คลินิกทันตกรรม คลอง3 ทำฟัน จัดฟัน รักษารากฟัน วีเนียร์ รากฟันเทียม ฟันปลอม",5,"The doctor gave good advice, didn't pressure me into anything, and offered a waiting period. I highly recommend this clinic if you have oral health problems and can't come back.","Isaree Juntorn","113900652456771409898","https://www.google.com/maps/contrib/113900652456771409898/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocJci90sZ0Dgl97dme-CsY2mlCUIPIRyaKYRV1stu0BPvAc3aw=w36-h36-p-rp-mo-br100",0,4,10,"a year ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2pabmFscEJjRmhVUldjNFVXSnRWRmh2UWpaTlZFRRAB","0x311d7fb125c17687:0xd5f461d5b8404ece","Dental One Clinic Klong 3 เด็นทัลวัน คลินิกทันตกรรม คลอง3 ทำฟัน จัดฟัน รักษารากฟัน วีเนียร์ รากฟันเทียม ฟันปลอม",5,"The doctor was very kind! They advised me on what needed to be done, constantly checked on my symptoms, and were available for consultations. Plus, the clinic was very clean. If you're hesitant, I highly recommend it!","minto","101640944689284442252","https://www.google.com/maps/contrib/101640944689284442252/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjVy1C2DGeqtt1C_6SaHuiPxOycqWJ0OyjrJBBK7Q0Sc0Pxs1AAJ=w36-h36-p-rp-mo-br100",0,1,1,"10 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2xsNFRGSkhiV3BLTW5WUWNFdFphVlpvVkZaaVJrRRAB","0x311d7fb125c17687:0xd5f461d5b8404ece","Dental One Clinic Klong 3 เด็นทัลวัน คลินิกทันตกรรม คลอง3 ทำฟัน จัดฟัน รักษารากฟัน วีเนียร์ รากฟันเทียม ฟันปลอม",5,"The clinic is near my house, has parking that can be stamped, is clean and spacious. Many of the doctors are lovely and provide excellent service, offering additional advice. The staff are friendly and helpful. I like using my social security benefits here.","Nunticha Wongvichitsilp","113058730473204347647","https://www.google.com/maps/contrib/113058730473204347647/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjWTw2DoMgprT7BXqUSX4MH5yRq1s5EbknhufIGonJJhl7DnNk23=w36-h36-p-rp-mo-br100",0,4,0,"10 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2xoUlFVOUhZbFpZT0hsTkxXMXhUWGgyUWtoRWJFRRAB","0x311d7fb125c17687:0xd5f461d5b8404ece","Dental One Clinic Klong 3 เด็นทัลวัน คลินิกทันตกรรม คลอง3 ทำฟัน จัดฟัน รักษารากฟัน วีเนียร์ รากฟันเทียม ฟันปลอม",5,"The staff at the clinic were very helpful! The doctor was kind and gave excellent advice. I was very impressed.","Anda Rattanamankong","107486762489079743132","https://www.google.com/maps/contrib/107486762489079743132/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjWhKEOBe9FiPXczI430dVWUKAVGbGusdPIsLaVY8NgLH20t7VvW=w36-h36-p-rp-mo-br100",0,1,1,"11 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2xaeVVWbEdPRE5wWkhKek9FdG1kRWxZWW5GSVZFRRAB","0x311d7fb125c17687:0xd5f461d5b8404ece","Dental One Clinic Klong 3 เด็นทัลวัน คลินิกทันตกรรม คลอง3 ทำฟัน จัดฟัน รักษารากฟัน วีเนียร์ รากฟันเทียม ฟันปลอม",5,"The doctor was kind, gave good advice, and explained the correct procedure. The place and atmosphere looked clean and inviting.","Kwang Donlaya","116874280751099158822","https://www.google.com/maps/contrib/116874280751099158822/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjUalFiixfsBB-oo-z8WQWc9ydZxUhTLtSMoaDlj1rR3pD5zR-Wh=w36-h36-p-rp-mo-br100",0,1,3,"10 months ago","","relevant"
"ChZDSUhNMG9nS0VJQ0FnSUMzN2NTTkp3EAE","0x311d7fb125c17687:0xd5f461d5b8404ece","Dental One Clinic Klong 3 เด็นทัลวัน คลินิกทันตกรรม คลอง3 ทำฟัน จัดฟัน รักษารากฟัน วีเนียร์ รากฟันเทียม ฟันปลอม",5,"There are so many dental clinics around here, but I really like this one. All the dentists are great, gentle, and have a kind voice. The place is clean, and the staff are professional. I highly recommend it. Importantly, it's not expensive. I've had fillings, extractions, scaling, crowns, and implants done here.","Petcharinee Meesiri","105475934098947661928","https://www.google.com/maps/contrib/105475934098947661928/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjVLxVm15mmiLoHcs-QFuPvTkxpszVuE9vYT_3XY0Q8b5c1swz4=w36-h36-p-rp-mo-ba12-br100",1,9,18,"a year ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2xjemEwdFBZa2RGT0VWR1pFSlNObEJEU0doYWMyYxAB","0x311d7fb125c17687:0xd5f461d5b8404ece","Dental One Clinic Klong 3 เด็นทัลวัน คลินิกทันตกรรม คลอง3 ทำฟัน จัดฟัน รักษารากฟัน วีเนียร์ รากฟันเทียม ฟันปลอม",5,"The dentist is lovely, the staff are friendly and provide good advice. I highly recommend this clinic to anyone thinking about getting dental work done. I was very impressed.","นันธยา กงนะ","116929486123199218869","https://www.google.com/maps/contrib/116929486123199218869/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjXEiqLPwWCkLiLBTZjOv4Zijt4_F6N6Es6EiWFj2ECNHv1uF82I=w36-h36-p-rp-mo-br100",0,1,0,"5 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2toSFVtWkplRlJWZVhseU0wNXJORXRLVTNrMmJIYxAB","0x311d7fb125c17687:0xd5f461d5b8404ece","Dental One Clinic Klong 3 เด็นทัลวัน คลินิกทันตกรรม คลอง3 ทำฟัน จัดฟัน รักษารากฟัน วีเนียร์ รากฟันเทียม ฟันปลอม",5,"The clinic is clean, the atmosphere is pleasant, the nurses at the counter are lovely, and the doctor is very kind and gives very detailed advice.","Pichapa Aroonlurk","110420630690301628173","https://www.google.com/maps/contrib/110420630690301628173/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjVUJgvD1VP-ioMy-PvuwgSXMoOch4lR-J7R1xS3SRAO7h9rtqv2=w36-h36-p-rp-mo-br100",0,1,0,"11 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT25OMWRGTkNTSGREUjNOMU9GRmphVEYyY0ZOSVkxRRAB","0x311d7fb125c17687:0xd5f461d5b8404ece","Dental One Clinic Klong 3 เด็นทัลวัน คลินิกทันตกรรม คลอง3 ทำฟัน จัดฟัน รักษารากฟัน วีเนียร์ รากฟันเทียม ฟันปลอม",5,"The doctor was very lovely and the service was excellent.","จันทรรัตน์ บําเรอ","112612373115594280910","https://www.google.com/maps/contrib/112612373115594280910/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjXRvg0hRmwj3ox9ce2GNL-ACQSN82cXBciIyUO3UMabFs3hx8_QCA=w36-h36-p-rp-mo-br100",0,3,1,"10 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2xJekxXcERUbUpCZGtsd1l6ZGxUMnhPTW1ZNGJFRRAB","0x311d7fb125c17687:0xd5f461d5b8404ece","Dental One Clinic Klong 3 เด็นทัลวัน คลินิกทันตกรรม คลอง3 ทำฟัน จัดฟัน รักษารากฟัน วีเนียร์ รากฟันเทียม ฟันปลอม",5,"The counter staff provided excellent service. The doctor gave very good advice. I recommend this place.","A N","113338078096561765586","https://www.google.com/maps/contrib/113338078096561765586/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocJuRYFHK0a4yXqkAsKMfsP7HBfmUL3m3W1LcJTkxVnu0PRB0NQ=w36-h36-p-rp-mo-br100",0,2,3,"10 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2pVM1QwcFNSRFkwZWtWeFFuVnRTM0V4TlhCSmQzYxAB","0x311d7fb125c17687:0xd5f461d5b8404ece","Dental One Clinic Klong 3 เด็นทัลวัน คลินิกทันตกรรม คลอง3 ทำฟัน จัดฟัน รักษารากฟัน วีเนียร์ รากฟันเทียม ฟันปลอม",5,"The doctor and all the staff provided excellent advice and service. The prices are affordable, and you can even get services here with social security insurance. I highly recommend this place for any oral health problems.","เบญจภรณ์ อยู่ชัย","106692177756669725048","https://www.google.com/maps/contrib/106692177756669725048/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjUVyxGnIYoen-Peynd1M0bZpIT0szB92p5fq3PZYo7fObSiqpc=w36-h36-p-rp-mo-br100",0,2,1,"11 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2kxVmNFTkpVa1Y0ZEc1RFdXcGpjVU5KT0UxdlVWRRAB","0x311d7fb125c17687:0xd5f461d5b8404ece","Dental One Clinic Klong 3 เด็นทัลวัน คลินิกทันตกรรม คลอง3 ทำฟัน จัดฟัน รักษารากฟัน วีเนียร์ รากฟันเทียม ฟันปลอม",5,"I've been using their services for a long time, over 10 years. The doctor provides excellent advice and solutions to my problems.","Withada Kaewkham","101066710833577075302","https://www.google.com/maps/contrib/101066710833577075302/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocKta--cFA1du5A78OCl-bb-EXvE0qYQtPw8xx8S84CnIfguCA=w36-h36-p-rp-mo-br100",0,3,0,"11 months ago","","relevant"
"ChZDSUhNMG9nS0VJQ0FnSUR2ajQ2S0VREAE","0x311d7fb125c17687:0xd5f461d5b8404ece","Dental One Clinic Klong 3 เด็นทัลวัน คลินิกทันตกรรม คลอง3 ทำฟัน จัดฟัน รักษารากฟัน วีเนียร์ รากฟันเทียม ฟันปลอม",5,"The restaurant is clean, the wait time is short, and the staff provides excellent service.","GaMeZ i-Zhung","115100124926262440324","https://www.google.com/maps/contrib/115100124926262440324/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjXOHfAn-lsqd8dOtSdc4uhwI_Ia2igJ-C5Tz-fYyOoaBVgJwkfC=w36-h36-p-rp-mo-br100",0,1,1,"a year ago","","relevant"
