"review_id","place_id","restaurant_name","rating","text","author_name","author_id","author_uri","author_photo_uri","author_is_local_guide","author_review_count","author_photo_count","relative_date","spent_amount","sort_source"
"ChZDSUhNMG9nS0VJQ0FnSUM5eU5HVkhnEAE","0x30e2a06b9e490c8d:0x2da66f9e5eef8119","MOS Dental Clinic Bearing",5,"Had root canal treatment here it went very smooth! Doctors here speak very good English without any communication problems. They keep you informed and always remind you day before your appointment, very good service. Right next tro BTS Bearing","Penny Niu","114653417671310527020","https://www.google.com/maps/contrib/114653417671310527020/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjXNo0uK3XhVQl_PzJH-sxxv18KcARnlDHtNl1sk6hgY0-hXzlcpJQ=w36-h36-p-rp-mo-ba12-br100",1,31,121,"2 years ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2psMGRuSTVVV1JyYWs1SWRrRjBRMUIyUzE5bFlrRRAB","0x30e2a06b9e490c8d:0x2da66f9e5eef8119","MOS Dental Clinic Bearing",1,"I came in for a professional teeth cleaning with Airflow and it was extremely disappointing. The dentist seemed unsure of what she was doing, and the whole cleaning was over very quickly. The Airflow was used for what felt like about one minute, which is completely unacceptable.

Parts of the cleaning were painful, which I’ve never experienced with a professional cleaning before. During the Airflow treatment, the tip hit my tongue and left it numb for around half an hour. On top of that, no floss was used at the end to clean between the teeth, so the cleaning felt incomplete.

Overall, this was the worst dental cleaning I’ve ever had and I won’t be returning.","Jan-Nikolai Werkshage","100513583136520821444","https://www.google.com/maps/contrib/100513583136520821444/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjXvVO9-4xzS96-2sAe9mudVht4mNhxyf5aAGmyHMdqfwR77AC7DaA=w36-h36-p-rp-mo-ba12-br100",1,96,68,"6 months ago","","relevant"
"ChZDSUhNMG9nS0VJQ0FnSUR2LWV5OUhnEAE","0x30e2a06b9e490c8d:0x2da66f9e5eef8119","MOS Dental Clinic Bearing",5,"Very strong recommendation! A specially to dr. Tan. He is very professional and can explain every thing in English. I'm happy from my crone.","pietrowicz marek","109685397417851962012","https://www.google.com/maps/contrib/109685397417851962012/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjUQMgExC7QDl9xgT-0d_FP9o-UwhVKuzfGHjYgyw4tYwUhUliQkxQ=w36-h36-p-rp-mo-ba12-br100",1,95,104,"a year ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnSUR4djhQejVBRRAB","0x30e2a06b9e490c8d:0x2da66f9e5eef8119","MOS Dental Clinic Bearing",4,"My orthodentist was really nice. She kept up with all my questions and gave me options so I can stay within the budget. She also talks with me carefully of her plans and seek my approval before carrying on with the treatment. I just wished though that they offer weekday schedules so I can still enjoy my unplanned weekend get aways.","princess berniel casane (Pring2x)","104577507522675786436","https://www.google.com/maps/contrib/104577507522675786436/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjVn4WQDHSAuabhmJmTK9fU0K_L9Lf8LgttfdcSX7StqokPX53SC=w36-h36-p-rp-mo-br100",0,5,1,"3 years ago","","relevant"
"ChZDSUhNMG9nS0VJQ0FnSUNKdjQ3UENBEAE","0x30e2a06b9e490c8d:0x2da66f9e5eef8119","MOS Dental Clinic Bearing",5,"⭐⭐⭐⭐⭐ 5-Star Review for MOS Dentist Clinic ⭐⭐⭐⭐⭐

I recently had an outstanding experience at MOS Dentist Clinic, and I am thrilled to share my glowing review. From the moment I stepped through the door, I was greeted with professionalism, warmth, and a genuine commitment to excellent dental care.

The team at MOS Dentist Clinic deserves high praise for their exceptional customer service. From the friendly receptionists who greeted me with a smile to the attentive dental assistants who made me feel comfortable, everyone went above and beyond to ensure a positive experience.

The clinic itself is a shining example of modernity and cleanliness. The state-of-the-art facilities and advanced dental equipment instilled confidence in me that I was receiving top-notch care. It's evident that MOS Dentist Clinic takes pride in maintaining a pristine and welcoming environment.

During my visit, the dentist exhibited remarkable expertise and skill. They thoroughly explained my treatment options, patiently answered my questions, and provided gentle, precise care. Their attention to detail and commitment to delivering the best results possible were truly impressive.

What sets MOS Dentist Clinic apart is their personalized approach. The entire team took the time to listen attentively to my concerns, understand my needs, and tailor the treatment accordingly. This level of individualized care made me feel valued as a patient and built trust in their abilities.

Following my treatment, the post-care provided by MOS Dentist Clinic was exceptional. They ensured I understood the aftercare instructions, scheduled a follow-up appointment, and made themselves available for any additional questions or concerns. Their commitment to my ongoing dental health was evident.

I wholeheartedly recommend MOS Dentist Clinic to anyone in search of exceptional dental care. Their knowledgeable team, cutting-edge facilities, and patient-centric approach make them a top choice. Thank you to everyone at MOS Dentist Clinic for making my dental experience truly remarkable!","Wonder","102621863947512856714","https://www.google.com/maps/contrib/102621863947512856714/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocJ5iOMeRUB08aCTy9tBkGVh19PYyuC1U6DzGcU5oguVHyxBbw=w36-h36-p-rp-mo-ba12-br100",1,64,368,"2 years ago","","relevant"
"ChZDSUhNMG9nS0VJQ0FnSUN6MnF2NEZBEAE","0x30e2a06b9e490c8d:0x2da66f9e5eef8119","MOS Dental Clinic Bearing",5,"Very nice staff service and always have a call to remind you prior appointment date. The doctor is very caring and get you the clearly information of how to the process would be.","S_ Nam","115764114685027028580","https://www.google.com/maps/contrib/115764114685027028580/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjUk8KIqyjyPkETM5uYgWbC4SC62fTDru1cDeimFUCFTkTivmXGF=w36-h36-p-rp-mo-br100",0,14,6,"2 years ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnSUN5dUplRHJRRRAB","0x30e2a06b9e490c8d:0x2da66f9e5eef8119","MOS Dental Clinic Bearing",5,"Took me in as a walk in with a broken tooth - sorted out what I'd been putting off for a year due to COVID and other bad dental experiences. Reasonably priced, convenient location, personally had a great experience and will go back.","James Martin","108943006414500396879","https://www.google.com/maps/contrib/108943006414500396879/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjUoECoWk0PAR-c697yuk2DvxgyAUPaB2uyQ5jUNtBTPQCecuoks=w36-h36-p-rp-mo-ba12-br100",1,45,0,"5 years ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnSUNKNjQ3SDBnRRAB","0x30e2a06b9e490c8d:0x2da66f9e5eef8119","MOS Dental Clinic Bearing",5,"Did crowns & implants there; no complaints so far!  Hopefully their good service & work continues...  =)","Tom Kagi","109566291097313886294","https://www.google.com/maps/contrib/109566291097313886294/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjVuidUBlQEYomL0cnB8H1b312HydnJuCxbAkPUksDLFXyVcPFA=w36-h36-p-rp-mo-ba12-br100",1,47,1,"2 years ago","","relevant"
"ChZDSUhNMG9nS0VJQ0FnSUN3Z1lhbEp3EAE","0x30e2a06b9e490c8d:0x2da66f9e5eef8119","MOS Dental Clinic Bearing",1,"Terrible service at Bearing. Dentist showed obvious annoyance at my daughter's discomfort and was very rude. Will never visit again and I would advise not to take children here as he has no patience or kindness.
😩 …","Sarah Barnfield","105215269241901915308","https://www.google.com/maps/contrib/105215269241901915308/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjUhsMqA-gKIEgqqRX_5KWuzfRK7kE6pqdcKyljrZvUeSvC0D8c=w36-h36-p-rp-mo-br100",0,8,3,"8 years ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnSUNBd0ozYjRBRRAB","0x30e2a06b9e490c8d:0x2da66f9e5eef8119","MOS Dental Clinic Bearing",4,"Another dental location for MOS. This office is standard as other dentist offices in BKK. Don't expect high quality everything here but they do have most standard equipment. Some equipment is modern though so you do pay a little more for a cleaning than a small local dentist office. Of course, you can get your teeth cleaned at other local dentist offices and then come here for the bigger jobs.","Private Ro (Angel)","111839097760838216843","https://www.google.com/maps/contrib/111839097760838216843/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjVludp8h3nF2Bq-qZ-JgROxZ4fSaQ3EfRZF0e2UezjBbiUT1LZ4zg=w36-h36-p-rp-mo-ba12-br100",1,177,855,"10 years ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnSUNGbWFlMHNnRRAB","0x30e2a06b9e490c8d:0x2da66f9e5eef8119","MOS Dental Clinic Bearing",5,"The dentist was nice and precise with his  fully knowledge, skills and the recommendations were given accordance to your dental health.","Jin P.","108558474070113527877","https://www.google.com/maps/contrib/108558474070113527877/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjVrfT3mDlHS5Q_MACE58r4u_yj9nc7m-vqGQ8fD_z8q44emSJj0=w36-h36-p-rp-mo-br100",0,5,1,"2 years ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnSURneDZuWC1BRRAB","0x30e2a06b9e490c8d:0x2da66f9e5eef8119","MOS Dental Clinic Bearing",1,"Five sub standard fillings will have to be redone one week later. The dentist wouldn't provide a numbing injection even after it was requested. Maybe other MOS are ok but avoid the bearing branch unless you enjoy pain and terrible fillings.","nick","104646169931272597206","https://www.google.com/maps/contrib/104646169931272597206/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocJaGkwSnnZuewCNuK6wHCx0v02Ton0a2nl6kCEdmYGBLkSyug=w36-h36-p-rp-mo-br100",0,1,0,"9 years ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2xoNFRHMUZibk5tTFZFeFlWaHZXVkZpTVZCMlgyYxAB","0x30e2a06b9e490c8d:0x2da66f9e5eef8119","MOS Dental Clinic Bearing",5,"The clinic is clean
/ doctors and staffs are friendly 💛 …","this is Than","109681901244575473124","https://www.google.com/maps/contrib/109681901244575473124/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjVu66mrCtYjdeKwevWl7d4dVn-j1_0pjPMbEeEK4F07TpvyuMA=w36-h36-p-rp-mo-br100",0,6,2,"9 months ago","","relevant"
"ChZDSUhNMG9nS0VJQ0FnSUNsaU9tOU13EAE","0x30e2a06b9e490c8d:0x2da66f9e5eef8119","MOS Dental Clinic Bearing",5,"Removed a tooth. Very fast and painless. Very friendly staff and doctors are professionals in their field. Thank you very much.","Евгений Вариков","110657806847041292213","https://www.google.com/maps/contrib/110657806847041292213/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocLYtVPfB6EtaTmn3Azrq8cfR8nkLnpy7iC0kI69JB-k94_bzg=w36-h36-p-rp-mo-br100",0,9,0,"2 years ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2w5cFJERkNaVXhZWWxCYWFIWmhiWE5zWkZKbWNWRRAB","0x30e2a06b9e490c8d:0x2da66f9e5eef8119","MOS Dental Clinic Bearing",5,"Goods services👍 …","Maunfa Klomdang","101844191402384486052","https://www.google.com/maps/contrib/101844191402384486052/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocLatztUA5wFWRUldcSy2iUOOBKh9NHEh2G7wfoLk4pWld8PE7k=w36-h36-p-rp-mo-br100",0,3,1,"a month ago","","relevant"
"ChZDSUhNMG9nS0VJQ0FnSUR4djdYMERnEAE","0x30e2a06b9e490c8d:0x2da66f9e5eef8119","MOS Dental Clinic Bearing",5,"I have got a great service here : )","Thanatchayaporn Chanrod","103714851583380008267","https://www.google.com/maps/contrib/103714851583380008267/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjVzDle1lVfcnmCnsBRxwNeZ-v33l6ZAFH_jN24h8AOjPEmtdwnp=w36-h36-p-rp-mo-br100",0,9,8,"3 years ago","","relevant"
"ChZDSUhNMG9nS0VJQ0FnSURKdFlLVENREAE","0x30e2a06b9e490c8d:0x2da66f9e5eef8119","MOS Dental Clinic Bearing",5,"Friendly staff and nice service 😁 …","Bryan Aringga Wibisono","114004133756329013473","https://www.google.com/maps/contrib/114004133756329013473/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjVh_nbi4zsZZazvNbxexJkNyioh-b9QEGrnRb5F66Ko4mCm5vp8=w36-h36-p-rp-mo-ba12-br100",1,34,29,"2 years ago","","relevant"
"ChZDSUhNMG9nS0VJQ0FnSUNKMHBDMmRREAE","0x30e2a06b9e490c8d:0x2da66f9e5eef8119","MOS Dental Clinic Bearing",5,"Nice service, great place","Somchai Trakrumvong","114885986994401508073","https://www.google.com/maps/contrib/114885986994401508073/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjWQnT5ZJ7J9TnLJdLoQ_akVpRUL49AvgGPLIh4Tv7JjWG1iuN8=w36-h36-p-rp-mo-br100",0,2,0,"2 years ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnSUM1OUo2RXlnRRAB","0x30e2a06b9e490c8d:0x2da66f9e5eef8119","MOS Dental Clinic Bearing",5,"Dentist and staffs are nice and the clinic is clean","P S (belle)","100415130671525628526","https://www.google.com/maps/contrib/100415130671525628526/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjVMoj1CliaK1UQgk_t4nZm9U418XlJDLiL6lnX9qGzLj8gQ4NB3Xw=w36-h36-p-rp-mo-br100",0,5,3,"2 years ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnSURKN1p6VTVnRRAB","0x30e2a06b9e490c8d:0x2da66f9e5eef8119","MOS Dental Clinic Bearing",5,"Good take care 💕 …","Supitcha Kongkhruepun","114010036287897909296","https://www.google.com/maps/contrib/114010036287897909296/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocIt82_vVMlE-izuMmf8x7UAUNIhzW7SKwEel-c-F0ylkU3LAg=w36-h36-p-rp-mo-br100",0,2,5,"2 years ago","","relevant"
