"review_id","place_id","restaurant_name","rating","text","author_name","author_id","author_uri","author_photo_uri","author_is_local_guide","author_review_count","author_photo_count","relative_date","spent_amount","sort_source"
"Ci9DQUlRQUNvZENodHljRjlvT25oV2JuRjZPVWxVVDA1dFgzWTFhVUYzZVhKS1FuYxAB","0x3054f3e3bc1e57c7:0x3d4ed0d93dab51f2","So Shine Samui",3,"I visited So Shine Samui today for waxing (underarms, lower legs/knee down, and full Hollywood/Brazilian).

The appointment was very fast — I was completely done within about 30 minutes for all three areas. She worked quickly and checked several times if the wax temperature was okay, which I appreciated.

Price-wise, it’s probably hard to beat: 1,300 THB for all three areas is very affordable.

However, the overall hygiene and setup were concerning to me. The treatment room and waxing station did not feel particularly clean, and definitely not hygienic or sterile. From what I could see, the wooden spatulas in the wax pot did not appear to be single-use — there were several already inside, and it didn’t seem like a fresh one was used each time.

There was no visible pre-care before waxing. Powder was applied afterward, and a milk lotion was used on the legs. She also offered to apply more lotion at the end. However, there wasn’t thorough skin preparation beforehand or soothing aftercare like cooling aloe. I also still had some wax residue left on my body after the appointment.

She did use tweezers to remove some ingrown or remaining visible hairs, which I appreciated. However, there are still quite a few individual hairs left in different areas, so the result isn’t as smooth as I’ve experienced elsewhere.

I also noticed a small red patch on one knee immediately after — nothing serious, likely just a reaction to heat or skin sensitivity.

Overall:
Very fast and very affordable. For the price, it may suit travelers who are looking for a quick and budget-friendly option. Personally, I value a higher level of hygiene, skin preparation, and finishing detail, so I’ve had more thorough experiences elsewhere.","Nadine Onderka","110780112390709741163","https://www.google.com/maps/contrib/110780112390709741163/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocJqHJF0hIISVQra5n0cQ_CK3uasXnzRw0hmnr4CoHO9VhtoOw=w36-h36-p-rp-mo-ba12-br100",1,11,16,"3 months ago","I visited So Shine Samui today for waxing (underarms, lower legs/knee down, and full Hollywood/Brazilian).

The appointment was very fast — I was completely done within about 30 minutes for all three areas. She worked quickly and checked several times if the wax temperature was okay, which I appreciated.

Price-wise, it’s probably hard to beat: 1,300 THB for all three areas is very affordable.

However, the overall hygiene and setup were concerning to me. The treatment room and waxing station did not feel particularly clean, and definitely not hygienic or sterile. From what I could see, the wooden spatulas in the wax pot did not appear to be single-use — there were several already inside, and it didn’t seem like a fresh one was used each time.

There was no visible pre-care before waxing. Powder was applied afterward, and a milk lotion was used on the legs. She also offered to apply more lotion at the end. However, there wasn’t thorough skin preparation beforehand or soothing aftercare like cooling aloe. I also still had some wax residue left on my body after the appointment.

She did use tweezers to remove some ingrown or remaining visible hairs, which I appreciated. However, there are still quite a few individual hairs left in different areas, so the result isn’t as smooth as I’ve experienced elsewhere.

I also noticed a small red patch on one knee immediately after — nothing serious, likely just a reaction to heat or skin sensitivity.

Overall:
Very fast and very affordable. For the price, it may suit travelers who are looking for a quick and budget-friendly option. Personally, I value a higher level of hygiene, skin preparation, and finishing detail, so I’ve had more thorough experiences elsewhere.","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2xJMmRsSkhWbFZpTkV4R1RYQnZMVXBGTlVnMVVuYxAB","0x3054f3e3bc1e57c7:0x3d4ed0d93dab51f2","So Shine Samui",5,"Best lash lift I’ve ever had! Honestly the best French manicure, will be a returning customer because never have I had such precision on detail. I am obsessed and was worth every penny I spent!","Alba kaufmann","111236688253991708122","https://www.google.com/maps/contrib/111236688253991708122/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjXtju4FYsA9MFzlXxOTB-KBxyjekxvhBlEikvBJbcnnhVuGB98=w36-h36-p-rp-mo-ba12-br100",1,12,20,"a month ago","Best lash lift I’ve ever had! Honestly the best French manicure, will be a returning customer because never have I had such precision on detail. I am obsessed and was worth every penny I spent!","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2paMmJWaEhYMVIyU0ZrM2NXUkdka1IyTUhoelUzYxAB","0x3054f3e3bc1e57c7:0x3d4ed0d93dab51f2","So Shine Samui",5,"So happy with my nails. Did a great job, they look amazing and the quality is good🤩 would highly recommend. Coming back next time I’m in Koh Samui.","Annica Moe","114257018956735974347","https://www.google.com/maps/contrib/114257018956735974347/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocI78A-F42B0mLMmxu51qVQHxTOa55bPvGgSsRDjrapVZTJACEs=w36-h36-p-rp-mo-br100",0,1,2,"5 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2tzeWFHcEJiVWhSV25CdFJUUkNlblpRWTBGNWJWRRAB","0x3054f3e3bc1e57c7:0x3d4ed0d93dab51f2","So Shine Samui",5,"I had a lash lift with a lovely lady. It wasn’t the process I was used to in Australia, but I’m super super happy with the result and would definitely go back.","Victoria Gardner","116956090691188880433","https://www.google.com/maps/contrib/116956090691188880433/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocIbw9ybypxefw_f9qxasoQ-cSMoBnDiG5-BHrxfYvxbQsAECg=w36-h36-p-rp-mo-ba12-br100",1,30,14,"5 months ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnSUNmNC1YbHFRRRAB","0x3054f3e3bc1e57c7:0x3d4ed0d93dab51f2","So Shine Samui",5,"I am thrilled I found So Shine on Google. I now have a perfect manicure & pedicure with Gel polish, likely the best I've ever had. I would highly recommend booking in advance, and worth mentioning the excellent communication too. English & French speaking. Thank you, So Shine ✨","Shaki K","112464702798051692854","https://www.google.com/maps/contrib/112464702798051692854/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjU8c08qX5d4EFrMj8MKc035pjULIpLBaxfHxgXd-z5TegeulSqbBA=w36-h36-p-rp-mo-ba12-br100",1,158,192,"a year ago","","relevant"
"ChZDSUhNMG9nS0VJQ0FnSUNYalpLTmRnEAE","0x3054f3e3bc1e57c7:0x3d4ed0d93dab51f2","So Shine Samui",5,"Amazing service, got waxed and had pedicure, visited probably 4 times in 2 months. Good wax for bikini, very little pain. And i loooved the pedicure i got.","Andreea J (AJ)","106860008919254548830","https://www.google.com/maps/contrib/106860008919254548830/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjVxjcWaXmVyqX_FKMANUa6u89g96eGVlDILLLSYypI4ki3--7e3Zg=w36-h36-p-rp-mo-ba12-br100",1,122,389,"a year ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2kxU1NucFNlWGhoYXpFMmVHaFVkbVphUkZScGVGRRAB","0x3054f3e3bc1e57c7:0x3d4ed0d93dab51f2","So Shine Samui",5,"The best lash lift and tint I’ve ever had. My lashes naturally face down so sometimes struggle finding places. I honestly was so impressed only 1000 aswell which is £22ish","Maisy Popplewell","104371993285311460001","https://www.google.com/maps/contrib/104371993285311460001/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjUT76EJ5_s1VX8x_fkSaz2TGtbe0b70CxeaNvSUvWLmz-WhdwI=w36-h36-p-rp-mo-br100",0,5,13,"11 months ago","","relevant"
"ChZDSUhNMG9nS0VJQ0FnSUM3OHJfT05REAE","0x3054f3e3bc1e57c7:0x3d4ed0d93dab51f2","So Shine Samui",5,"So glad I found you! My gel nail polish was very well done and you were so kind to fit me in at short notice. Thank you! Highly recommend So Shine Samui 🌟","Lina Stone","107361157810310560780","https://www.google.com/maps/contrib/107361157810310560780/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocL5G0AYGJ1Up7p1QjzCgPFfIHptTip5MAY6SJllerrsBNgY0A=w36-h36-p-rp-mo-ba12-br100",1,14,4,"a year ago","","relevant"
"ChZDSUhNMG9nS0VJQ0FnSURudllDRElnEAE","0x3054f3e3bc1e57c7:0x3d4ed0d93dab51f2","So Shine Samui",5,"I had a wonderful experience at this beauty salon in Lamai! I got a gel manicure and hair removal by waxing, and the beautician was incredibly gentle—no pain at all! …","Hadas Farhi","104867477245804048526","https://www.google.com/maps/contrib/104867477245804048526/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjWE4W78gYTeCp0JaKTsCqqjPIYKElWkJmbrClXRLt4I6Sb7MSH9ag=w36-h36-p-rp-mo-br100",0,5,0,"a year ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnSUNIN0pYdG5nRRAB","0x3054f3e3bc1e57c7:0x3d4ed0d93dab51f2","So Shine Samui",5,"Thank you so much for the beautiful baby pink pedicure! I got a full gel pedicure with exfoliation. My feet feel brand new, nice and soft. The owner was so kind and has gentle hands, asking time to time if I felt any discomfort. The price was fair, and would come back again if I can. I didnt expect to have a nice chat with a Parisian! :)","Eunbee Jo","111587252614196685560","https://www.google.com/maps/contrib/111587252614196685560/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocJm7u_8ZKXTmey7wcnjD2Gg1lKb07BQpIbGMCk6aow8LRuCxw=w36-h36-p-rp-mo-ba12-br100",1,11,3,"Edited a year ago","","relevant"
