"review_id","place_id","restaurant_name","rating","text","author_name","author_id","author_uri","author_photo_uri","author_is_local_guide","author_review_count","author_photo_count","relative_date","spent_amount","sort_source"
"Ci9DQUlRQUNvZENodHljRjlvT2xGeFR5MDNhMWR4YW1kT2FWTnlTM0ZRZGxaRE5YYxAB","0x3054f04bacc23397:0x4d0d346f08a7e62d","Chaweng Dental Care Dental Clinic, 2nd branch",5,"I have come here twice now. I have struggled finding a good dentist in the UK. I saw the amazing reviews here and tried it out! I saw Nuntida who immidiately advised me on what was needed, and helped me by smoothing out some chips on my front teeth I was very self conscious of. I needed feelings and they sorted them quickly and pain free and I instantly have less sensitivity. I recommend to everyone to come here for your dental needs. Amazing staff all round, fairly priced for the amazing quality and excellent dental work! 🦷","Lucie Smith","118048278288978186321","https://www.google.com/maps/contrib/118048278288978186321/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjXziEOQo7QoTsnAu9aHQbaoiv2idDaENo9LqLTf2-bSsAb1fAvF=w36-h36-p-rp-mo-br100",0,3,4,"4 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2xsdGFFOVRWbWg1ZG1kMk5Yb3pkM2hmWjBGTVprRRAB","0x3054f04bacc23397:0x4d0d346f08a7e62d","Chaweng Dental Care Dental Clinic, 2nd branch",5,"Best Dental Experience in Samui
I visited 3 other Dentist in Samui before finally coming to this clinic. I highly recommend. The X-ray is up to date, which means it’s less toxic. The staff and the Doctor were very professional and she took her time explaining the problem and solution. She didn’t treat me like another number. I found her to be honest and thorough. She also put me at ease during the procedure. The prices were also fair. You are my new dentist now! Thank you so much for your kindness 🙏","Julie Hartzog","114837167714075963252","https://www.google.com/maps/contrib/114837167714075963252/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjWWRE4cnuTP69wWtYSpQCVVN97KQELoU7l2P1y0XH-eZ5t_Ge_R=w36-h36-p-rp-mo-br100",0,5,0,"4 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT25OR1NUSkhkbXhUTTFOQ1ZuRnRiV05XVG5kSFJsRRAB","0x3054f04bacc23397:0x4d0d346f08a7e62d","Chaweng Dental Care Dental Clinic, 2nd branch",5,"I had a wonderful experience with the doctor and staff. I came in for a routine cleaning and teeth whitening. Everyone was knowledgeable, friendly, and kind. I would certainly recommend.","BaliBert1","117776593379694703363","https://www.google.com/maps/contrib/117776593379694703363/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjXwWtqJix3G_vM2l2r0OoMbrMsR_c6WTy4gUQSnpK6LdqUdJOGqvg=w36-h36-p-rp-mo-ba12-br100",1,540,26,"4 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2pWM2JucG9aamhLWTJsemNHMXZWVTltUzIwMU1GRRAB","0x3054f04bacc23397:0x4d0d346f08a7e62d","Chaweng Dental Care Dental Clinic, 2nd branch",5,"I am a long time patient at this dental surgery.  Both dentists speak excellent English, the staff are super helpful and the whole surgery is clean, modern and fitted with all of the required instrumentation.  Highly recommended for residents and tourists alike.","Giles Larkman","103261867566761303021","https://www.google.com/maps/contrib/103261867566761303021/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjXV_D4Cur5WfBFzHUCSDXqZ24A_rO1mnwPeO2zpnmFMOnqfZFiEuQ=w36-h36-p-rp-mo-ba12-br100",1,12,1,"10 months ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnSUR2NjdXRmx3RRAB","0x3054f04bacc23397:0x4d0d346f08a7e62d","Chaweng Dental Care Dental Clinic, 2nd branch",5,"Very kind and professional staff. We asked for a temporary treatment and they made it in a fast manner for a reasonable price.","Csaba Péter","113945161322926241941","https://www.google.com/maps/contrib/113945161322926241941/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocJ8Z6PZNBwgTz6Qao4jS5MI0oRMrlH-C23NUPMkCmCBI-k_zA=w36-h36-p-rp-mo-ba12-br100",1,18,13,"a year ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2xsUE5sZG9hMlF6TlhodmVqUk9Vbkl5U0RsMU0xRRAB","0x3054f04bacc23397:0x4d0d346f08a7e62d","Chaweng Dental Care Dental Clinic, 2nd branch",5,"A 10/10 Dental Experience in Koh Samui
​I had been putting off much-needed dental work, hoping to get it done affordably in Thailand. I was even told by another clinic that getting two crowns done in my two-week timeframe wouldn't be possible. Thankfully, I found Chaweng Dental and was completely blown away by the service.
​From the moment I walked in, I was met with professionalism and genuine care. Dr. Nuntida Lorprasertkul and Dr. Watchara Suksong were incredible. They were not only meticulous and highly skilled but also spoke fluent English, which made everything so much easier. They assured me that I could get all the work I needed done within my two-week trip.
​What started as needing two crowns turned into a full mouth transformation. I ended up getting three crowns, four fillings, a deep clean, and a whitening treatment. The most unbelievable part? The total cost was the same price I was quoted for just two crowns back in Australia.
​The entire experience was a pleasure. The staff were fantastic, and I honestly looked forward to my daily appointments. This was, without a doubt, the most positive dental experience I have ever had. If you're in Koh Samui and need a top-notch dentist, don't look anywhere else. The entire team at Chaweng Dental gets a 10 out of 10 from me!🦷💯","Helen Mouzakiti","116400136339247993514","https://www.google.com/maps/contrib/116400136339247993514/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjWuKLu9EsruIx04YI8SCBpj3DPZDwW9JdGVGmVtZ045XhylEi_h=w36-h36-p-rp-mo-ba12-br100",1,35,16,"8 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2xocFZHcGxSR3BhTlRCblVqVnlXbXByUTI5QmEzYxAB","0x3054f04bacc23397:0x4d0d346f08a7e62d","Chaweng Dental Care Dental Clinic, 2nd branch",5,"Been here many times and will continue coming with any dental issues. Always professional, friendly and well taken care ❤️","Daddy Vuorinen","117705046773565132066","https://www.google.com/maps/contrib/117705046773565132066/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjUu2rN_uT3dRwEJExMyn1X2VvZQxNs4sDAvEEeIxXO3HZk0lEqN=w36-h36-p-rp-mo-ba12-br100",1,119,108,"3 months ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnTUNnM0liUWdRRRAB","0x3054f04bacc23397:0x4d0d346f08a7e62d","Chaweng Dental Care Dental Clinic, 2nd branch",5,"Had two fractured teeth causing pressure related pain under old filling when diving and had them fixed here with old fillings removed and replaced with new ones.

Definitely recommended, the doctor was super attentive and caring and he did perfect job fixing the teeth for reasonable price. Both of the problem teeth seem to be fine now and I'm happily back diving. :)","Eerik (stnz)","114142978269657938838","https://www.google.com/maps/contrib/114142978269657938838/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocLtTiRFPq-N5QqBAk0PZbUV31GhE60KqdEhX_-Hxx8A_FPURg=w36-h36-p-rp-mo-ba12-br100",1,25,26,"a year ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2xONFVsZFdXR3hVUjJWTGNUSm1SbVUwYzBKTFozYxAB","0x3054f04bacc23397:0x4d0d346f08a7e62d","Chaweng Dental Care Dental Clinic, 2nd branch",5,"Very happy with my experience here. The dentist maybe me feel safe and all the staff were great. So pleased with my results.","Nikita Smith","105847847967741857190","https://www.google.com/maps/contrib/105847847967741857190/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocLncCjU210BXsIvDOpUYS3lFktpOui8lAU8Eby7LMAqvF_KS3Y=w36-h36-p-rp-mo-ba12-br100",1,32,24,"11 months ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnSUNSNjlhbXFRRRAB","0x3054f04bacc23397:0x4d0d346f08a7e62d","Chaweng Dental Care Dental Clinic, 2nd branch",1,"Good things: speak good English and nice. Except for one lady on phone she showing me attitude but anyways. Sassy pants

My experience: I went in for clean. They gave me the lightest clean ever. Not even real clean and very basic. And charge me 1600 baht! 100 extra they charge because I have permanent retainer, which in my opinion I think is benign, but they never told me of this. I told them I wasn’t happy with my clean and they offered for me to come all the way back and they looked and said sorry not going to give you refund. If you are looking for clean this is not really clean.","idk","108387907273135662370","https://www.google.com/maps/contrib/108387907273135662370/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjW4Ld50HQN4__PF35lyMG2WIKO94aH3Q2fT-EinRpf9zFRZSZf3=w36-h36-p-rp-mo-ba12-br100",1,56,0,"3 years ago","","relevant"
"ChZDSUhNMG9nS0VJQ0FnSUNfcEtqU1hBEAE","0x3054f04bacc23397:0x4d0d346f08a7e62d","Chaweng Dental Care Dental Clinic, 2nd branch",1,"Scam. Charged us extra 4% for card payment via phone despite the note on table says “3% for credit card payment”. I asked the receptionist why she charged us 4% instead of 3%. She said it’s different!!! What the difference, still charged by card? Anyway, didn’t want to have an argument so just paid 4% extra!

Regrading the service, booked the service for plague cleaning - same as the previous comment, not good clean. 15 mins clean for 2,200 baht + 4% surcharge","B C","109889123786037203918","https://www.google.com/maps/contrib/109889123786037203918/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjXecIdAwZxeQXYIczl_xY0HBSVF1qIFS2g3GuRyqM7DDlRidog=w36-h36-p-rp-mo-ba12-br100",1,20,0,"a year ago","","relevant"
