"review_id","place_id","restaurant_name","rating","text","author_name","author_id","author_uri","author_photo_uri","author_is_local_guide","author_review_count","author_photo_count","relative_date","spent_amount","sort_source"
"Ci9DQUlRQUNvZENodHljRjlvT2s1UE5sTktjbXMxZG1SbVVYRTBSWEk0VDNwUGVsRRAB","0x30da2f0e7d7bf25b:0xde0b39d7f3818656","The Green Oasis Resort",0,"Beautiful resort, the pool area is quite literally a stunning oasis just outside of Chiang Mai - 15 minutes down the road. Fred the owner aka Posture Fred is what I am going to call him is an absolute legend (ask him about the importance of posture!) . Great knowledge of the area, welcoming and a good laugh. They have an amazing massage clinic on site run by Dr Nooy who is an expert in holistic treatments. Really lucky to find places like this in Chiang Mai.","Patrick N","101285266763886198797","https://www.google.com/maps/contrib/101285266763886198797/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocIwvHNrt52Q8VofZCCli7rnrVuI_gNSwNhzqDXM9us47abSpA=w36-h36-p-rp-mo-ba12-br100",1,131,26,"","","newest"
"ChZDSUhNMG9nS0VJQ0FnSURONUxiSmN3EAE","0x30da2f0e7d7bf25b:0xde0b39d7f3818656","The Green Oasis Resort",0,"Staff: They were friendly, helpful by going the extra mile to make us comfortable and meeting our needs. The owner (who was always around) spoke fluent Thai, German and English (and maybe other languages as well) and we could not ask for …","Roverjoe","","","https://lh3.googleusercontent.com/local-reviews/AJMZ0QfnSFWXMd1oJu73a6IhdtgibYcjse2HKQTHeghNQd9Cyw8DYQQJZDCyh-TD68ehXuY-FA=w36-h36-p-rp-br100",0,0,0,"","","newest"
"Ci9DQUlRQUNvZENodHljRjlvT25jMk56aFJja3BXUkZKaWJEWXRUMkYzVFZsaVNGRRAB","0x30da2f0e7d7bf25b:0xde0b39d7f3818656","The Green Oasis Resort",0,"A truly great resort with everything you need. The staff are friendly and it’s only about a 15 min drive to centre. It’s got all the charms of chiang mai without being surrounded by too much noise. Highly recommended the actives such as the mini golf or massage healing centre. The pool is also amazing!! The place to stay if you are in chiang mai!!","Rhys taylor","102913060003599871948","https://www.google.com/maps/contrib/102913060003599871948/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocKN6kFRcTtjrKOvqxz7VswgtAhfG1uJcLUxIbO0m0_v5TemhQ=w36-h36-p-rp-mo-ba12-br100",1,34,63,"","","newest"
"Ci9DQUlRQUNvZENodHljRjlvT2tORGJrSlBaR0l6WDB4VVYxbHpOWHBZTWxwWVRXYxAB","0x30da2f0e7d7bf25b:0xde0b39d7f3818656","The Green Oasis Resort",0,"Like name says, it's an oasis. Quiet, peacefull and superb service. Room and surroundings are clean and well kept. Really good value for money","Antti Kinnunen","106371876124481104304","https://www.google.com/maps/contrib/106371876124481104304/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocJFaDTCo5GTvG3Eg2dHsEIs8YwnGQIfVH5zt0qnk4SIqaQVAw=w36-h36-p-rp-mo-br100",0,5,1,"","","newest"
"Ci9DQUlRQUNvZENodHljRjlvT2psWlNIaFNhRmc0V0RoeFowUllZV0l4VTJsd2VrRRAB","0x30da2f0e7d7bf25b:0xde0b39d7f3818656","The Green Oasis Resort",0,"We just used the minigolf coarse!! That was one of the nicest and best kept coarse I played on . Nice quite environment also.","Göran LIndskog","118360135833001478587","https://www.google.com/maps/contrib/118360135833001478587/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjUFU0apTANfDsAn2uD4C0e7tI30h95UH4U-NzkfZkmaWcXaSQ52iw=w36-h36-p-rp-mo-ba12-br100",1,17,0,"","","newest"
"Ci9DQUlRQUNvZENodHljRjlvT2xWUlgydFlabWwyYkc5a00wUmxVbWxmTVZZNE1HYxAB","0x30da2f0e7d7bf25b:0xde0b39d7f3818656","The Green Oasis Resort",0,"No artificial turf, but still fun and challenging.  100B","Tad Thompson","116905800767326785430","https://www.google.com/maps/contrib/116905800767326785430/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjURXB6znPIW4NQ_J7ARM55V3TsOfk6mdcM8ie-Fbd9zgldHXl7L=w36-h36-p-rp-mo-ba12-br100",1,60,9,"","","newest"
"ChdDSUhNMG9nS0VJQ0FnSUMtbDRPQ3pBRRAB","0x30da2f0e7d7bf25b:0xde0b39d7f3818656","The Green Oasis Resort",0,"We came here as a large group to play crazy golf and all had a great time. The course was basic, but fun and fairly well maintained. Staff were super friendly, and the value for money was very good. Food & drink options in the restaurant were limited, but tasty. Our biggest pain was the sheer number of mosquitoes and red ants in part of the course - to be expected at the end of rainy season. Great fun. Would return.","Alan Bull","107746831134687624737","https://www.google.com/maps/contrib/107746831134687624737/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocJox5wlQu5zJwUjQuRlZLxbaaD9NWmUEhB7WHM1rc40jLHrEO_Q=w36-h36-p-rp-mo-ba12-br100",1,229,758,"","","newest"
"Ci9DQUlRQUNvZENodHljRjlvT2t4VlpXbHRTVUY1TkVOVlNuQlNRV3h6TjBscmRtYxAB","0x30da2f0e7d7bf25b:0xde0b39d7f3818656","The Green Oasis Resort",0,"I come here to play golf (2X) not stay here. I text in advance of my intending arrival and the course is ready when I get there. The course has one bizarre hole in the “rough” but the rest are normal. There is a bar you can partake when finished. Employees both visits were very friendly.","MAD TAT","112632067037065485412","https://www.google.com/maps/contrib/112632067037065485412/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjX77bzEErWQPB8_hcTbfhof5hjiToBoNBUhLylrpZc_LmqzFVU2=w36-h36-p-rp-mo-ba12-br100",1,41,168,"","","newest"
"ChZDSUhNMG9nS0VJQ0FnSURwcG96bFp3EAE","0x30da2f0e7d7bf25b:0xde0b39d7f3818656","The Green Oasis Resort",0,"Really beautiful setting and well-kept grounds. We came here for mini-golf and to use the pool and it was all great! The staff member we met is super friendly. The prices for the mini golf, swimming, and drinks are very fair. We will be back for sure!","Aidan McAuliffe","101816765995720027275","https://www.google.com/maps/contrib/101816765995720027275/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocIkSYhePbrnFuMgL6eYIu0QW0Cb7Fxwn9jCjHi2HfgicIYAdw=w36-h36-p-rp-mo-ba12-br100",1,16,9,"","","newest"
"Ci9DQUlRQUNvZENodHljRjlvT2xOSGFWWnVPV1ZmUm1WcE5sSmFjMmR6Y1d3elQxRRAB","0x30da2f0e7d7bf25b:0xde0b39d7f3818656","The Green Oasis Resort",0,"It was an amazing place. Private villa with king bed. The host was very welcoming and warm.","Kaindia","101273593496507145726","https://www.google.com/maps/contrib/101273593496507145726/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocLHbJykYVZ5UM7kLnFkeQLMe4wStxRPPTyovEekLRs2Qykq0w=w36-h36-p-rp-mo-ba12-br100",1,11,77,"","","newest"
